  cell  ,E,W,N,S
"(34, 45)",0,1,0,1
"(35, 45)",1,1,1,0
"(36, 45)",1,0,0,1
"(37, 45)",0,0,1,1
"(38, 45)",0,1,1,0
"(39, 45)",1,0,0,0
"(40, 45)",1,0,0,1
"(41, 45)",0,0,1,1
"(42, 45)",1,0,1,1
"(43, 45)",1,1,1,0
"(44, 45)",1,0,0,1
"(45, 45)",1,0,1,1
"(46, 45)",0,0,1,0
"(47, 45)",1,1,0,0
"(48, 45)",1,1,0,1
"(49, 45)",0,0,1,1
"(50, 45)",1,0,1,0
"(51, 45)",1,0,0,1
"(52, 45)",0,0,1,1
"(53, 45)",1,0,1,1
"(54, 45)",0,1,1,1
"(55, 45)",1,0,1,0
"(56, 45)",1,0,0,0
"(57, 45)",1,1,0,0
"(58, 45)",1,1,0,0
"(59, 45)",0,1,0,1
"(60, 45)",0,1,1,0
"(61, 45)",1,0,0,0
"(62, 45)",1,0,0,1
"(63, 45)",0,1,1,1
"(64, 45)",0,0,1,1
"(65, 45)",1,0,1,0
"(66, 45)",0,1,0,1
"(67, 45)",0,1,1,0
"(68, 45)",1,1,0,0
"(69, 45)",1,0,0,1
"(70, 45)",1,1,1,0
"(1, 46)",1,1,0,0
"(2, 46)",1,1,0,0
"(3, 46)",1,0,0,1
"(4, 46)",0,1,1,0
"(5, 46)",0,0,0,1
"(6, 46)",1,1,1,0
"(7, 46)",1,1,0,0
"(8, 46)",1,1,0,1
"(9, 46)",1,1,1,1
"(10, 46)",1,1,1,1
"(11, 46)",0,0,1,1
"(12, 46)",1,1,1,1
"(13, 46)",1,1,1,1
"(14, 46)",1,0,1,0
"(15, 46)",0,1,0,1
"(16, 46)",0,1,1,0
"(17, 46)",1,1,0,0
"(18, 46)",0,1,0,1
"(19, 46)",1,0,1,0
"(20, 46)",1,1,0,0
"(21, 46)",1,1,0,0
"(22, 46)",1,0,0,1
"(23, 46)",0,0,1,1
"(24, 46)",1,0,1,1
"(25, 46)",1,0,1,1
"(26, 46)",0,0,1,1
"(27, 46)",1,1,1,0
"(28, 46)",1,0,0,1
"(29, 46)",0,0,1,1
"(30, 46)",0,1,1,0
"(31, 46)",1,0,0,0
"(32, 46)",0,1,0,1
"(33, 46)",0,0,1,1
"(34, 46)",1,0,1,0
"(35, 46)",0,1,0,0
"(36, 46)",1,1,0,0
"(37, 46)",0,0,0,1
"(38, 46)",1,0,1,0
"(39, 46)",1,1,0,1
"(40, 46)",0,1,1,1
"(41, 46)",1,0,1,0
"(42, 46)",1,1,0,0
"(43, 46)",0,1,0,1
"(44, 46)",0,1,1,0
"(45, 46)",1,1,0,0
"(46, 46)",1,0,0,1
"(47, 46)",0,1,1,0
"(48, 46)",1,1,0,1
"(49, 46)",0,0,1,0
"(50, 46)",1,1,0,1
"(51, 46)",0,1,1,1
"(52, 46)",0,0,1,0
"(53, 46)",1,1,0,0
"(54, 46)",1,0,0,0
"(55, 46)",1,1,0,0
"(56, 46)",1,1,0,1
"(57, 46)",0,1,1,0
"(58, 46)",0,1,0,1
"(59, 46)",0,0,1,1
"(60, 46)",0,0,1,1
"(61, 46)",1,1,1,1
"(62, 46)",0,1,1,1
"(63, 46)",0,0,1,0
"(64, 46)",1,0,0,1
"(65, 46)",1,1,1,0
"(66, 46)",1,0,0,1
"(67, 46)",1,0,1,0
"(68, 46)",1,1,0,0
"(69, 46)",1,1,0,0
"(70, 46)",1,1,0,0
"(1, 47)",1,1,0,1
"(2, 47)",0,1,1,0
"(3, 47)",0,1,0,1
"(4, 47)",0,0,1,1
"(5, 47)",1,0,1,0
"(6, 47)",0,1,0,1
"(7, 47)",0,1,1,0
"(8, 47)",1,1,0,0
"(9, 47)",1,1,0,0
"(10, 47)",1,1,0,0
"(11, 47)",1,0,0,1
"(12, 47)",1,1,1,0
"(13, 47)",0,1,0,0
"(14, 47)",1,1,0,1
"(15, 47)",0,0,1,1
"(16, 47)",0,0,1,0
"(17, 47)",0,1,0,1
"(18, 47)",0,0,1,1
"(19, 47)",0,1,1,0
"(20, 47)",1,1,0,0
"(21, 47)",0,1,0,0
"(22, 47)",1,1,0,0
"(23, 47)",1,0,0,1
"(24, 47)",0,1,1,0
"(25, 47)",0,1,0,1
"(26, 47)",1,0,1,0
"(27, 47)",1,1,0,0
"(28, 47)",1,1,0,0
"(29, 47)",0,0,0,1
"(30, 47)",1,0,1,1
"(31, 47)",0,1,1,1
"(32, 47)",0,0,1,1
"(33, 47)",0,0,1,0
"(34, 47)",0,1,0,1
"(35, 47)",1,0,1,0
"(36, 47)",1,1,0,0
"(37, 47)",1,0,0,1
"(38, 47)",0,1,1,0
"(39, 47)",1,1,0,1
"(40, 47)",1,0,1,0
"(41, 47)",1,1,0,1
"(42, 47)",0,1,1,0
"(43, 47)",1,0,0,0
"(44, 47)",1,0,0,1
"(45, 47)",0,1,1,0
"(46, 47)",1,1,0,0
"(47, 47)",1,0,0,0
"(48, 47)",1,1,0,0
"(49, 47)",1,0,0,1
"(50, 47)",0,1,1,1
"(51, 47)",1,0,1,1
"(52, 47)",0,0,1,1
"(53, 47)",1,1,1,0
"(54, 47)",1,1,0,1
"(55, 47)",0,1,1,0
"(56, 47)",0,1,0,1
"(57, 47)",0,0,1,1
"(58, 47)",0,0,1,1
"(59, 47)",1,0,1,0
"(60, 47)",1,0,0,1
"(61, 47)",1,1,1,1
"(62, 47)",1,0,1,1
"(63, 47)",0,0,1,1
"(64, 47)",0,1,1,0
"(65, 47)",1,1,0,0
"(66, 47)",1,1,0,0
"(67, 47)",0,1,0,1
"(68, 47)",0,1,1,0
"(69, 47)",1,1,0,1
"(70, 47)",0,1,1,0
"(1, 48)",1,1,0,1
"(2, 48)",1,0,1,1
"(3, 48)",0,0,1,1
"(4, 48)",1,0,1,1
"(5, 48)",1,1,1,0
"(6, 48)",1,0,0,1
"(7, 48)",0,0,1,1
"(8, 48)",1,1,1,1
"(9, 48)",0,1,1,0
"(10, 48)",0,1,0,1
"(11, 48)",1,1,1,0
"(12, 48)",0,1,0,1
"(13, 48)",1,0,1,0
"(14, 48)",0,1,0,1
"(15, 48)",0,0,1,1
"(16, 48)",1,0,1,1
"(17, 48)",1,0,1,0
"(18, 48)",0,0,0,1
"(19, 48)",1,0,1,1
"(20, 48)",1,1,1,1
"(21, 48)",1,0,1,0
"(22, 48)",0,1,0,1
"(23, 48)",1,1,1,0
"(24, 48)",1,0,0,1
"(25, 48)",0,0,1,1
"(26, 48)",1,1,1,0
"(27, 48)",1,1,0,0
"(28, 48)",1,1,0,1
"(29, 48)",1,0,1,0
"(30, 48)",0,1,0,1
"(31, 48)",1,0,1,1
"(32, 48)",0,0,1,1
"(33, 48)",1,0,1,0
"(34, 48)",1,0,0,1
"(35, 48)",0,1,1,1
"(36, 48)",1,1,1,0
"(37, 48)",0,1,0,1
"(38, 48)",0,0,1,1
"(39, 48)",0,1,1,0
"(40, 48)",1,1,0,1
"(41, 48)",0,1,1,0
"(42, 48)",1,0,0,1
"(43, 48)",1,1,1,0
"(44, 48)",0,1,0,1
"(45, 48)",1,0,1,0
"(46, 48)",1,1,0,1
"(47, 48)",0,1,1,1
"(48, 48)",0,1,1,0
"(49, 48)",1,1,0,0
"(50, 48)",0,0,0,1
"(51, 48)",1,1,1,1
"(52, 48)",1,0,1,0
"(53, 48)",1,1,0,1
"(54, 48)",0,1,1,0
"(55, 48)",1,0,0,1
"(56, 48)",0,0,1,1
"(57, 48)",0,0,1,1
"(58, 48)",1,0,1,1
"(59, 48)",1,1,1,0
"(60, 48)",0,1,0,0
"(61, 48)",1,1,0,0
"(62, 48)",1,1,0,0
"(63, 48)",0,0,0,1
"(64, 48)",0,0,1,1
"(65, 48)",1,1,1,0
"(66, 48)",1,1,0,0
"(67, 48)",1,0,0,1
"(68, 48)",0,0,1,0
"(69, 48)",0,1,0,1
"(70, 48)",1,0,1,0
"(1, 49)",1,1,0,0
"(2, 49)",1,1,0,1
"(3, 49)",1,0,1,0
"(4, 49)",1,1,0,0
"(5, 49)",1,1,0,0
"(6, 49)",0,1,0,0
"(7, 49)",1,0,0,1
"(8, 49)",0,1,1,1
"(9, 49)",1,0,1,0
"(10, 49)",1,0,0,1
"(11, 49)",0,1,1,1
"(12, 49)",0,0,1,0
"(13, 49)",0,1,0,1
"(14, 49)",1,0,1,0
"(15, 49)",1,0,0,1
"(16, 49)",0,1,1,0
"(17, 49)",0,1,0,1
"(18, 49)",1,0,1,0
"(19, 49)",1,1,0,0
"(20, 49)",1,1,0,0
"(21, 49)",0,1,0,1
"(22, 49)",1,0,1,0
"(23, 49)",1,1,0,0
"(24, 49)",1,1,0,0
"(25, 49)",0,0,0,1
"(26, 49)",1,1,1,0
"(27, 49)",1,1,0,0
"(28, 49)",1,1,0,0
"(29, 49)",0,1,0,1
"(30, 49)",1,0,1,0
"(31, 49)",0,1,0,1
"(32, 49)",1,0,1,0
"(33, 49)",0,1,0,1
"(34, 49)",0,1,1,0
"(35, 49)",1,0,0,1
"(36, 49)",0,1,1,1
"(37, 49)",1,0,1,0
"(38, 49)",1,0,0,1
"(39, 49)",0,0,1,1
"(40, 49)",1,1,1,0
"(41, 49)",0,0,0,1
"(42, 49)",1,1,1,0
"(43, 49)",0,1,0,1
"(44, 49)",1,0,1,1
"(45, 49)",0,1,1,1
"(46, 49)",1,1,1,0
"(47, 49)",1,0,0,1
"(48, 49)",0,0,1,1
"(49, 49)",0,1,1,0
"(50, 49)",1,0,0,1
"(51, 49)",0,1,1,0
"(52, 49)",1,1,0,0
"(53, 49)",0,1,0,1
"(54, 49)",1,0,1,1
"(55, 49)",1,1,1,1
"(56, 49)",1,0,1,1
"(57, 49)",1,0,1,0
"(58, 49)",1,1,0,0
"(59, 49)",1,1,0,0
"(60, 49)",1,0,0,1
"(61, 49)",1,1,1,0
"(62, 49)",1,1,0,1
"(63, 49)",0,0,1,1
"(64, 49)",0,0,1,1
"(65, 49)",1,1,1,0
"(66, 49)",1,1,0,1
"(67, 49)",0,1,1,0
"(68, 49)",1,0,0,1
"(69, 49)",0,0,1,1
"(70, 49)",1,1,1,0
"(1, 50)",1,1,0,1
"(2, 50)",0,1,1,0
"(3, 50)",1,1,0,1
"(4, 50)",1,1,1,0
"(5, 50)",1,1,0,0
"(6, 50)",1,0,0,1
"(7, 50)",0,1,1,0
"(8, 50)",1,0,0,1
"(9, 50)",0,1,1,1
"(10, 50)",1,1,1,1
"(11, 50)",0,0,1,1
"(12, 50)",1,0,1,0
"(13, 50)",1,0,0,1
"(14, 50)",0,1,1,0
"(15, 50)",1,1,0,1
"(16, 50)",1,0,1,0
"(17, 50)",1,0,0,0
"(18, 50)",1,1,0,0
"(19, 50)",0,1,0,1
"(20, 50)",0,1,1,1
"(21, 50)",0,0,1,0
"(22, 50)",1,1,0,0
"(23, 50)",1,1,0,0
"(24, 50)",0,1,0,1
"(25, 50)",1,0,1,0
"(26, 50)",0,1,0,0
"(27, 50)",0,1,0,1
"(28, 50)",1,1,1,0
"(29, 50)",1,0,0,1
"(30, 50)",0,1,1,0
"(31, 50)",1,0,0,1
"(32, 50)",0,1,1,0
"(33, 50)",1,0,0,1
"(34, 50)",1,0,1,0
"(35, 50)",0,1,0,1
"(36, 50)",0,0,1,0
"(37, 50)",1,1,0,1
"(38, 50)",1,1,1,1
"(39, 50)",1,0,1,0
"(40, 50)",0,1,0,0
"(41, 50)",1,0,0,1
"(42, 50)",0,1,1,1
"(43, 50)",1,0,1,0
"(44, 50)",0,1,0,1
"(45, 50)",1,0,1,0
"(46, 50)",0,1,0,1
"(47, 50)",0,1,1,1
"(48, 50)",1,0,1,1
"(49, 50)",1,0,1,0
"(50, 50)",1,1,0,1
"(51, 50)",1,0,1,0
"(52, 50)",1,1,0,0
"(53, 50)",1,0,0,1
"(54, 50)",0,1,1,0
"(55, 50)",1,1,0,0
"(56, 50)",1,1,0,0
"(57, 50)",1,1,0,0
"(58, 50)",1,1,0,0
"(59, 50)",0,1,0,1
"(60, 50)",1,1,1,0
"(61, 50)",0,1,0,1
"(62, 50)",1,1,1,1
"(63, 50)",1,0,1,0
"(64, 50)",1,0,0,1
"(65, 50)",0,1,1,1
"(66, 50)",1,1,1,1
"(67, 50)",1,0,1,1
"(68, 50)",0,1,1,0
"(69, 50)",0,0,0,1
"(70, 50)",1,1,1,0
"(1, 51)",0,1,0,1
"(2, 51)",1,0,1,0
"(3, 51)",1,1,0,0
"(4, 51)",1,1,0,0
"(5, 51)",0,1,0,1
"(6, 51)",0,1,1,1
"(7, 51)",0,0,1,0
"(8, 51)",0,1,0,1
"(9, 51)",1,0,1,0
"(10, 51)",1,1,0,0
"(11, 51)",1,0,0,1
"(12, 51)",0,1,1,0
"(13, 51)",0,1,0,1
"(14, 51)",0,0,1,1
"(15, 51)",1,1,1,0
"(16, 51)",1,1,0,0
"(17, 51)",1,1,0,1
"(18, 51)",0,1,1,1
"(19, 51)",1,0,1,1
"(20, 51)",0,0,1,1
"(21, 51)",1,0,1,0
"(22, 51)",1,1,0,0
"(23, 51)",0,1,0,1
"(24, 51)",1,0,1,0
"(25, 51)",1,1,0,0
"(26, 51)",1,0,0,1
"(27, 51)",1,0,1,1
"(28, 51)",0,1,1,0
"(29, 51)",0,1,0,1
"(30, 51)",1,0,1,0
"(31, 51)",0,1,0,1
"(32, 51)",1,0,1,0
"(33, 51)",1,1,0,0
"(34, 51)",0,1,0,1
"(35, 51)",1,0,1,0
"(36, 51)",1,0,0,1
"(37, 51)",0,1,1,0
"(38, 51)",1,1,0,0
"(39, 51)",1,1,0,1
"(40, 51)",1,0,1,0
"(41, 51)",1,1,0,0
"(42, 51)",1,0,0,1
"(43, 51)",0,1,1,1
"(44, 51)",1,0,1,0
"(45, 51)",1,1,0,1
"(46, 51)",1,0,1,1
"(47, 51)",0,0,1,1
"(48, 51)",1,1,1,0
"(49, 51)",1,1,0,1
"(50, 51)",0,1,1,0
"(51, 51)",1,1,0,1
"(52, 51)",1,1,1,1
"(53, 51)",1,1,1,0
"(54, 51)",0,0,0,1
"(55, 51)",0,1,1,0
"(56, 51)",1,1,0,1
"(57, 51)",1,1,1,1
"(58, 51)",0,1,1,1
"(59, 51)",1,0,1,1
"(60, 51)",1,1,1,0
"(61, 51)",0,0,0,1
"(62, 51)",1,1,1,0
"(63, 51)",1,1,0,0
"(64, 51)",0,1,0,1
"(65, 51)",0,0,1,1
"(66, 51)",0,1,1,0
"(67, 51)",0,1,0,1
"(68, 51)",0,0,1,1
"(69, 51)",0,0,1,1
"(70, 51)",1,1,1,0
"(1, 52)",1,0,0,1
"(2, 52)",0,1,1,1
"(3, 52)",0,1,1,0
"(4, 52)",0,1,0,0
"(5, 52)",1,0,0,1
"(6, 52)",0,0,1,1
"(7, 52)",0,0,1,1
"(8, 52)",1,0,1,1
"(9, 52)",0,1,1,0
"(10, 52)",1,1,0,0
"(11, 52)",0,1,0,1
"(12, 52)",0,0,1,1
"(13, 52)",1,0,1,1
"(14, 52)",0,0,1,1
"(15, 52)",0,1,1,1
"(16, 52)",0,1,1,0
"(17, 52)",1,1,0,1
"(18, 52)",1,0,1,0
"(19, 52)",1,1,0,1
"(20, 52)",1,0,1,1
"(21, 52)",1,1,1,0
"(22, 52)",1,1,0,0
"(23, 52)",1,0,0,1
"(24, 52)",0,1,1,1
"(25, 52)",0,1,1,1
"(26, 52)",0,1,1,0
"(27, 52)",0,1,0,1
"(28, 52)",1,0,1,1
"(29, 52)",1,0,1,0
"(30, 52)",1,1,0,0
"(31, 52)",1,0,0,1
"(32, 52)",0,1,1,0
"(33, 52)",1,1,0,0
"(34, 52)",1,0,0,1
"(35, 52)",0,1,1,0
"(36, 52)",1,1,0,0
"(37, 52)",1,0,0,0
"(38, 52)",0,1,0,1
"(39, 52)",1,1,1,0
"(40, 52)",0,1,0,1
"(41, 52)",0,1,1,1
"(42, 52)",1,1,1,1
"(43, 52)",0,0,1,0
"(44, 52)",1,1,0,0
"(45, 52)",1,1,0,0
"(46, 52)",0,1,0,1
"(47, 52)",1,0,1,0
"(48, 52)",1,1,0,1
"(49, 52)",0,1,1,0
"(50, 52)",1,0,0,0
"(51, 52)",1,1,0,0
"(52, 52)",1,1,0,0
"(53, 52)",1,1,0,1
"(54, 52)",1,0,1,1
"(55, 52)",1,0,1,1
"(56, 52)",0,1,1,0
"(57, 52)",1,1,0,1
"(58, 52)",0,0,1,1
"(59, 52)",1,1,1,0
"(60, 52)",0,1,0,1
"(61, 52)",1,0,1,0
"(62, 52)",0,1,0,1
"(63, 52)",0,1,1,1
"(64, 52)",1,0,1,0
"(65, 52)",0,0,0,1
"(66, 52)",1,0,1,1
"(67, 52)",1,0,1,0
"(68, 52)",1,0,0,1
"(69, 52)",0,0,1,1
"(70, 52)",0,1,1,0
"(1, 53)",1,1,0,0
"(2, 53)",1,0,0,1
"(3, 53)",1,0,1,1
"(4, 53)",0,0,1,1
"(5, 53)",0,1,1,0
"(6, 53)",1,0,0,1
"(7, 53)",0,0,1,1
"(8, 53)",0,1,1,1
"(9, 53)",1,0,1,0
"(10, 53)",0,1,0,1
"(11, 53)",1,0,1,1
"(12, 53)",1,0,1,0
"(13, 53)",1,1,0,1
"(14, 53)",1,0,1,1
"(15, 53)",0,0,1,0
"(16, 53)",1,0,0,1
"(17, 53)",1,1,1,0
"(18, 53)",0,1,0,1
"(19, 53)",0,1,1,0
"(20, 53)",1,1,0,0
"(21, 53)",0,1,0,1
"(22, 53)",1,1,1,0
"(23, 53)",1,1,0,0
"(24, 53)",1,0,0,1
"(25, 53)",1,0,1,1
"(26, 53)",0,0,1,1
"(27, 53)",0,0,1,1
"(28, 53)",0,1,1,0
"(29, 53)",0,1,0,1
"(30, 53)",0,1,1,0
"(31, 53)",1,1,0,1
"(32, 53)",1,0,1,1
"(33, 53)",1,1,1,0
"(34, 53)",0,1,0,1
"(35, 53)",0,0,1,1
"(36, 53)",1,1,1,0
"(37, 53)",1,1,0,0
"(38, 53)",1,0,0,1
"(39, 53)",0,1,1,0
"(40, 53)",1,0,0,0
"(41, 53)",1,0,0,1
"(42, 53)",0,1,1,1
"(43, 53)",0,0,1,1
"(44, 53)",1,1,1,0
"(45, 53)",1,1,0,0
"(46, 53)",1,0,0,1
"(47, 53)",0,1,1,1
"(48, 53)",0,1,1,1
"(49, 53)",0,0,1,1
"(50, 53)",1,1,1,1
"(51, 53)",1,1,1,0
"(52, 53)",1,1,0,1
"(53, 53)",0,1,1,0
"(54, 53)",1,1,0,0
"(55, 53)",1,1,0,1
"(56, 53)",1,0,1,1
"(57, 53)",0,1,1,0
"(58, 53)",1,0,0,1
"(59, 53)",1,1,1,0
"(60, 53)",1,0,0,0
"(61, 53)",0,1,0,1
"(62, 53)",1,0,1,0
"(63, 53)",1,0,0,1
"(64, 53)",0,1,1,0
"(65, 53)",1,0,0,1
"(66, 53)",0,1,1,0
"(67, 53)",1,1,0,0
"(68, 53)",1,1,0,0
"(69, 53)",1,0,0,1
"(70, 53)",1,0,1,0
"(1, 54)",1,1,0,0
"(2, 54)",1,1,0,0
"(3, 54)",1,1,0,0
"(4, 54)",1,0,0,1
"(5, 54)",0,0,1,1
"(6, 54)",0,1,1,0
"(7, 54)",1,0,0,0
"(8, 54)",1,0,0,1
"(9, 54)",0,1,1,1
"(10, 54)",0,0,1,1
"(11, 54)",1,1,1,0
"(12, 54)",1,1,0,1
"(13, 54)",0,1,1,0
"(14, 54)",0,1,0,1
"(15, 54)",1,0,1,1
"(16, 54)",1,1,1,0
"(17, 54)",0,1,0,1
"(18, 54)",0,0,1,1
"(19, 54)",1,0,1,1
"(20, 54)",0,1,1,1
"(21, 54)",0,0,1,1
"(22, 54)",0,1,1,0
"(23, 54)",1,1,0,0
"(24, 54)",1,1,0,0
"(25, 54)",1,1,0,1
"(26, 54)",0,0,1,1
"(27, 54)",0,0,1,1
"(28, 54)",1,0,1,1
"(29, 54)",1,0,1,1
"(30, 54)",0,0,1,1
"(31, 54)",1,1,1,0
"(32, 54)",1,1,0,0
"(33, 54)",0,1,0,1
"(34, 54)",0,0,1,1
"(35, 54)",1,0,1,0
"(36, 54)",0,1,0,1
"(37, 54)",0,1,1,1
"(38, 54)",0,1,1,1
"(39, 54)",0,0,1,1
"(40, 54)",1,1,1,1
"(41, 54)",1,1,1,1
"(42, 54)",0,0,1,1
"(43, 54)",1,0,1,0
"(44, 54)",1,1,0,1
"(45, 54)",1,1,1,0
"(46, 54)",0,1,0,1
"(47, 54)",1,0,1,1
"(48, 54)",1,0,1,1
"(49, 54)",0,0,1,1
"(50, 54)",0,1,1,0
"(51, 54)",1,1,0,0
"(52, 54)",1,1,0,0
"(53, 54)",1,0,0,1
"(54, 54)",0,1,1,0
"(55, 54)",1,1,0,0
"(56, 54)",1,1,0,0
"(57, 54)",1,0,0,1
"(58, 54)",0,1,1,0
"(59, 54)",0,1,0,1
"(60, 54)",1,1,1,0
"(61, 54)",1,0,0,0
"(62, 54)",1,1,0,0
"(63, 54)",1,1,0,0
"(64, 54)",0,0,0,1
"(65, 54)",0,1,1,1
"(66, 54)",1,0,1,0
"(67, 54)",1,1,0,0
"(68, 54)",0,1,0,1
"(69, 54)",0,1,1,0
"(70, 54)",1,1,0,0
"(1, 55)",1,1,0,1
"(2, 55)",0,1,1,1
"(3, 55)",1,1,1,0
"(4, 55)",1,1,0,0
"(5, 55)",1,0,0,1
"(6, 55)",0,0,1,1
"(7, 55)",1,1,1,0
"(8, 55)",0,1,0,1
"(9, 55)",0,0,1,1
"(10, 55)",1,0,1,0
"(11, 55)",0,1,0,1
"(12, 55)",0,1,1,0
"(13, 55)",1,0,0,1
"(14, 55)",0,0,1,1
"(15, 55)",1,1,1,0
"(16, 55)",1,1,0,0
"(17, 55)",1,0,0,1
"(18, 55)",1,0,1,0
"(19, 55)",1,1,0,1
"(20, 55)",0,0,1,1
"(21, 55)",0,0,1,1
"(22, 55)",1,0,1,0
"(23, 55)",0,1,0,1
"(24, 55)",0,1,1,0
"(25, 55)",0,1,0,1
"(26, 55)",1,0,1,0
"(27, 55)",1,0,0,0
"(28, 55)",1,1,0,0
"(29, 55)",1,1,0,0
"(30, 55)",1,0,0,1
"(31, 55)",0,1,1,0
"(32, 55)",1,1,0,1
"(33, 55)",0,0,1,1
"(34, 55)",0,0,1,0
"(35, 55)",0,1,0,1
"(36, 55)",0,0,1,1
"(37, 55)",0,0,1,1
"(38, 55)",0,0,1,1
"(39, 55)",1,0,1,1
"(40, 55)",1,1,1,0
"(41, 55)",0,1,0,1
"(42, 55)",1,0,1,0
"(43, 55)",1,1,0,0
"(44, 55)",1,1,0,0
"(45, 55)",0,1,0,1
"(46, 55)",0,0,1,1
"(47, 55)",0,1,1,0
"(48, 55)",0,1,0,0
"(49, 55)",1,0,0,1
"(50, 55)",1,0,1,1
"(51, 55)",0,1,1,0
"(52, 55)",1,1,0,0
"(53, 55)",1,1,0,0
"(54, 55)",0,0,0,1
"(55, 55)",0,1,1,1
"(56, 55)",1,1,1,1
"(57, 55)",0,1,1,1
"(58, 55)",0,0,1,1
"(59, 55)",1,0,1,0
"(60, 55)",1,1,0,1
"(61, 55)",0,1,1,0
"(62, 55)",1,1,0,1
"(63, 55)",0,1,1,1
"(64, 55)",1,0,1,1
"(65, 55)",0,0,1,1
"(66, 55)",1,1,1,0
"(67, 55)",0,1,0,1
"(68, 55)",0,0,1,1
"(69, 55)",1,0,1,1
"(70, 55)",1,1,1,0
"(1, 56)",1,1,0,0
"(2, 56)",1,0,0,1
"(3, 56)",0,1,1,1
"(4, 56)",0,1,1,0
"(5, 56)",0,1,0,0
"(6, 56)",1,0,0,1
"(7, 56)",0,1,1,1
"(8, 56)",0,0,1,1
"(9, 56)",1,0,1,0
"(10, 56)",1,1,0,1
"(11, 56)",0,0,1,1
"(12, 56)",1,0,1,0
"(13, 56)",0,1,0,1
"(14, 56)",1,0,1,0
"(15, 56)",1,1,0,0
"(16, 56)",0,1,0,1
"(17, 56)",1,1,1,0
"(18, 56)",0,1,0,0
"(19, 56)",0,1,0,1
"(20, 56)",1,0,1,1
"(21, 56)",0,0,1,0
"(22, 56)",0,1,0,1
"(23, 56)",0,0,1,1
"(24, 56)",1,0,1,1
"(25, 56)",0,0,1,1
"(26, 56)",0,1,1,1
"(27, 56)",1,1,1,1
"(28, 56)",0,1,1,1
"(29, 56)",1,1,1,0
"(30, 56)",1,1,0,0
"(31, 56)",0,0,0,1
"(32, 56)",0,1,1,0
"(33, 56)",1,0,0,1
"(34, 56)",1,0,1,0
"(35, 56)",1,0,0,1
"(36, 56)",0,0,1,1
"(37, 56)",0,0,1,1
"(38, 56)",1,0,1,0
"(39, 56)",0,1,0,0
"(40, 56)",1,1,0,0
"(41, 56)",1,0,0,1
"(42, 56)",0,1,1,1
"(43, 56)",0,1,1,1
"(44, 56)",1,1,1,1
"(45, 56)",0,0,1,1
"(46, 56)",0,0,1,1
"(47, 56)",0,0,1,1
"(48, 56)",0,0,1,1
"(49, 56)",0,1,1,0
"(50, 56)",0,1,0,0
"(51, 56)",1,0,0,1
"(52, 56)",0,1,1,0
"(53, 56)",0,1,0,1
"(54, 56)",0,0,1,1
"(55, 56)",1,0,1,1
"(56, 56)",0,1,1,1
"(57, 56)",1,0,1,1
"(58, 56)",0,0,1,0
"(59, 56)",0,1,0,1
"(60, 56)",1,1,1,0
"(61, 56)",1,0,0,1
"(62, 56)",0,1,1,0
"(63, 56)",1,0,0,1
"(64, 56)",0,1,1,1
"(65, 56)",1,0,1,0
"(66, 56)",0,1,0,1
"(67, 56)",1,0,1,0
"(68, 56)",1,0,0,1
"(69, 56)",0,1,1,0
"(70, 56)",1,1,0,0
"(1, 57)",0,1,0,1
"(2, 57)",1,1,1,0
"(3, 57)",1,0,0,1
"(4, 57)",1,0,1,0
"(5, 57)",1,0,0,1
"(6, 57)",0,1,1,1
"(7, 57)",0,0,1,1
"(8, 57)",1,0,1,0
"(9, 57)",0,1,0,1
"(10, 57)",0,1,1,1
"(11, 57)",1,0,1,0
"(12, 57)",0,1,0,1
"(13, 57)",1,0,1,0
"(14, 57)",1,1,0,1
"(15, 57)",0,1,1,1
"(16, 57)",0,0,1,1
"(17, 57)",0,1,1,0
"(18, 57)",1,0,0,1
"(19, 57)",0,0,1,1
"(20, 57)",1,1,1,0
"(21, 57)",1,0,0,1
"(22, 57)",0,0,1,1
"(23, 57)",1,0,1,0
"(24, 57)",1,1,0,1
"(25, 57)",0,0,1,1
"(26, 57)",1,0,1,0
"(27, 57)",1,1,0,0
"(28, 57)",1,0,0,1
"(29, 57)",0,1,1,0
"(30, 57)",0,1,0,1
"(31, 57)",0,0,1,1
"(32, 57)",0,0,1,1
"(33, 57)",0,1,1,0
"(34, 57)",1,1,0,0
"(35, 57)",1,1,0,0
"(36, 57)",1,0,0,1
"(37, 57)",1,0,1,0
"(38, 57)",0,1,0,1
"(39, 57)",0,0,1,1
"(40, 57)",0,1,1,0
"(41, 57)",1,1,0,0
"(42, 57)",1,0,0,1
"(43, 57)",1,0,1,1
"(44, 57)",0,1,1,0
"(45, 57)",1,0,0,1
"(46, 57)",0,0,1,1
"(47, 57)",1,0,1,1
"(48, 57)",0,0,1,1
"(49, 57)",0,0,1,1
"(50, 57)",0,0,1,1
"(51, 57)",0,1,1,1
"(52, 57)",1,0,1,1
"(53, 57)",0,0,1,1
"(54, 57)",0,0,1,1
"(55, 57)",0,1,1,0
"(56, 57)",1,0,0,1
"(57, 57)",0,1,1,0
"(58, 57)",1,0,0,1
"(59, 57)",0,0,1,1
"(60, 57)",1,1,1,1
"(61, 57)",1,1,1,0
"(62, 57)",1,0,0,0
"(63, 57)",1,1,0,1
"(64, 57)",0,0,1,0
"(65, 57)",0,1,0,1
"(66, 57)",0,0,1,1
"(67, 57)",0,1,1,0
