  cell  ,E,W,N,S
"(14, 44)",0,1,1,0
"(15, 44)",1,1,0,1
"(16, 44)",0,0,1,1
"(17, 44)",0,1,1,0
"(18, 44)",1,1,0,0
"(19, 44)",0,1,0,1
"(20, 44)",1,0,1,0
"(1, 45)",1,1,0,0
"(2, 45)",1,1,0,0
"(3, 45)",1,0,0,1
"(4, 45)",0,0,1,1
"(5, 45)",0,1,1,1
"(6, 45)",0,0,1,1
"(7, 45)",1,1,1,0
"(8, 45)",0,1,0,1
"(9, 45)",0,1,1,0
"(10, 45)",1,0,0,1
"(11, 45)",1,0,1,1
"(12, 45)",1,0,1,0
"(13, 45)",0,0,0,1
"(14, 45)",0,0,1,1
"(15, 45)",0,1,1,1
"(16, 45)",0,0,1,1
"(17, 45)",1,0,1,1
"(18, 45)",0,1,1,0
"(19, 45)",1,0,0,1
"(20, 45)",1,1,1,0
"(1, 46)",1,1,0,0
"(2, 46)",1,1,0,1
"(3, 46)",1,1,1,1
"(4, 46)",0,0,1,1
"(5, 46)",1,0,1,0
"(6, 46)",1,0,0,1
"(7, 46)",0,1,1,1
"(8, 46)",0,0,1,0
"(9, 46)",1,0,0,1
"(10, 46)",1,1,1,0
"(11, 46)",1,1,0,0
"(12, 46)",0,1,0,1
"(13, 46)",1,0,1,0
"(14, 46)",1,0,0,1
"(15, 46)",0,0,1,1
"(16, 46)",1,0,1,1
"(17, 46)",1,1,1,1
"(18, 46)",1,0,1,0
"(19, 46)",1,1,0,0
"(20, 46)",1,1,0,0
"(1, 47)",1,1,0,1
"(2, 47)",0,1,1,0
"(3, 47)",0,1,0,1
"(4, 47)",1,0,1,0
"(5, 47)",1,1,0,1
"(6, 47)",0,1,1,0
"(7, 47)",1,0,0,1
"(8, 47)",0,0,1,1
"(9, 47)",0,1,1,0
"(10, 47)",1,1,0,0
"(11, 47)",0,1,0,1
"(12, 47)",1,0,1,0
"(13, 47)",0,1,0,1
"(14, 47)",1,1,1,0
"(15, 47)",1,0,0,1
"(16, 47)",1,1,1,0
"(17, 47)",0,1,0,0
"(18, 47)",1,1,0,1
"(19, 47)",0,1,1,1
"(20, 47)",1,1,1,0
"(1, 48)",0,1,0,1
"(2, 48)",0,0,1,1
"(3, 48)",1,0,1,0
"(4, 48)",1,1,0,1
"(5, 48)",0,1,1,1
"(6, 48)",0,0,1,1
"(7, 48)",0,1,1,0
"(8, 48)",1,0,0,1
"(9, 48)",1,0,1,0
"(10, 48)",0,1,0,1
"(11, 48)",1,0,1,0
"(12, 48)",0,1,0,1
"(13, 48)",0,0,1,1
"(14, 48)",1,1,1,1
"(15, 48)",1,1,1,0
"(16, 48)",0,1,0,1
"(17, 48)",1,0,1,0
"(18, 48)",1,1,0,0
"(19, 48)",1,0,0,0
"(20, 48)",1,1,0,0
"(1, 49)",0,0,0,1
"(2, 49)",1,0,1,0
"(3, 49)",1,1,0,0
"(4, 49)",0,1,0,1
"(5, 49)",0,0,1,1
"(6, 49)",1,0,1,0
"(7, 49)",1,0,0,1
"(8, 49)",0,1,1,0
"(9, 49)",0,1,0,1
"(10, 49)",0,0,1,1
"(11, 49)",0,1,1,1
"(12, 49)",1,0,1,1
"(13, 49)",1,0,1,0
"(14, 49)",1,1,0,0
"(15, 49)",0,1,0,1
"(16, 49)",0,0,1,1
"(17, 49)",0,1,1,1
"(18, 49)",0,1,1,0
"(19, 49)",1,1,0,1
"(20, 49)",0,1,1,0
"(1, 50)",1,0,0,1
"(2, 50)",0,1,1,0
"(3, 50)",1,1,0,0
"(4, 50)",1,0,0,1
"(5, 50)",0,0,1,1
"(6, 50)",0,1,1,1
"(7, 50)",1,1,1,1
"(8, 50)",1,0,1,1
"(9, 50)",1,0,1,0
"(10, 50)",1,0,0,1
"(11, 50)",0,0,1,1
"(12, 50)",1,1,1,0
"(13, 50)",0,1,0,1
"(14, 50)",1,1,1,0
"(15, 50)",1,0,0,1
"(16, 50)",0,0,1,1
"(17, 50)",1,0,1,1
"(18, 50)",0,0,1,1
"(19, 50)",0,1,1,0
"(20, 50)",1,0,0,0
"(1, 51)",1,1,0,1
"(2, 51)",1,0,1,1
"(3, 51)",0,1,1,0
"(4, 51)",1,1,0,0
"(5, 51)",1,0,0,1
"(6, 51)",0,0,1,1
"(7, 51)",0,1,1,0
"(8, 51)",1,1,0,0
"(9, 51)",0,1,0,1
"(10, 51)",0,1,1,0
"(11, 51)",1,0,0,1
"(12, 51)",1,1,1,0
"(13, 51)",1,0,0,1
"(14, 51)",0,1,1,1
"(15, 51)",0,1,1,0
"(16, 51)",1,0,0,0
"(17, 51)",1,1,0,1
"(18, 51)",0,0,1,1
"(19, 51)",0,0,1,1
"(20, 51)",1,1,1,0
"(1, 52)",1,1,0,0
"(2, 52)",0,1,0,1
"(3, 52)",0,0,1,1
"(4, 52)",1,1,1,1
"(5, 52)",0,1,1,0
"(6, 52)",1,0,0,0
"(7, 52)",1,0,0,1
"(8, 52)",0,1,1,1
"(9, 52)",0,0,1,1
"(10, 52)",0,0,1,1
"(11, 52)",0,1,1,0
"(12, 52)",1,1,0,0
"(13, 52)",0,1,0,1
"(14, 52)",1,0,1,0
"(15, 52)",0,0,0,1
"(16, 52)",1,1,1,1
"(17, 52)",1,1,1,0
"(18, 52)",1,0,0,0
"(19, 52)",1,0,0,1
"(20, 52)",0,1,1,0
"(1, 53)",1,1,0,1
"(2, 53)",1,0,1,0
"(3, 53)",1,0,0,1
"(4, 53)",1,1,1,1
"(5, 53)",1,0,1,0
"(6, 53)",1,1,0,0
"(7, 53)",0,1,0,1
"(8, 53)",0,0,1,1
"(9, 53)",1,0,1,1
"(10, 53)",1,0,1,1
"(11, 53)",0,0,1,0
"(12, 53)",0,1,0,1
"(13, 53)",1,0,1,0
"(14, 53)",0,1,0,1
"(15, 53)",1,0,1,0
"(16, 53)",1,1,0,0
"(17, 53)",0,1,0,1
"(18, 53)",1,1,1,0
"(19, 53)",0,1,0,1
"(20, 53)",1,0,1,0
"(1, 54)",1,1,0,0
"(2, 54)",0,1,0,1
"(3, 54)",0,1,1,0
"(4, 54)",1,1,0,0
"(5, 54)",0,1,0,1
"(6, 54)",1,1,1,0
"(7, 54)",1,0,0,1
"(8, 54)",1,0,1,1
"(9, 54)",0,1,1,0
"(10, 54)",1,1,0,1
"(11, 54)",1,0,1,1
"(12, 54)",1,0,1,0
"(13, 54)",1,1,0,0
"(14, 54)",1,0,0,1
"(15, 54)",0,1,1,0
"(16, 54)",0,1,0,1
"(17, 54)",1,0,1,0
"(18, 54)",1,1,0,0
"(19, 54)",1,0,0,0
"(20, 54)",1,1,0,0
"(1, 55)",1,1,0,1
"(2, 55)",1,0,1,0
"(3, 55)",1,0,0,1
"(4, 55)",0,1,1,0
"(5, 55)",1,0,0,1
"(6, 55)",0,1,1,0
"(7, 55)",1,1,0,0
"(8, 55)",0,1,0,1
"(9, 55)",0,0,1,1
"(10, 55)",0,1,1,0
"(11, 55)",1,1,0,0
"(12, 55)",0,1,0,1
"(13, 55)",1,1,1,1
"(14, 55)",1,1,1,0
"(15, 55)",1,0,0,1
"(16, 55)",1,0,1,0
"(17, 55)",0,1,0,1
"(18, 55)",0,1,1,1
"(19, 55)",1,1,1,0
"(20, 55)",1,1,0,0
"(1, 56)",1,1,0,0
"(2, 56)",1,1,0,1
"(3, 56)",0,1,1,1
"(4, 56)",1,0,1,0
"(5, 56)",0,1,0,1
"(6, 56)",1,0,1,0
"(7, 56)",1,1,0,0
"(8, 56)",0,0,0,1
"(9, 56)",1,0,1,1
"(10, 56)",1,0,1,0
"(11, 56)",1,1,0,1
"(12, 56)",0,0,1,1
"(13, 56)",1,1,1,0
"(14, 56)",1,1,0,0
"(15, 56)",1,1,0,0
"(16, 56)",0,1,0,1
"(17, 56)",1,0,1,0
"(18, 56)",1,0,0,1
"(19, 56)",0,1,1,1
"(20, 56)",1,1,1,0
"(1, 57)",0,1,0,1
"(2, 57)",0,1,1,1
"(3, 57)",1,0,1,0
"(4, 57)",1,1,0,0
"(5, 57)",0,0,0,1
"(6, 57)",1,1,1,0
"(7, 57)",1,1,0,1
"(8, 57)",1,0,1,1
"(9, 57)",0,1,1,0
"(10, 57)",1,1,0,1
"(11, 57)",1,1,1,1
"(12, 57)",1,0,1,0
"(13, 57)",1,1,0,0
"(14, 57)",1,1,0,0
"(15, 57)",0,1,0,1
"(16, 57)",1,0,1,0
"(17, 57)",1,1,0,1
"(18, 57)",0,1,1,1
"(19, 57)",1,0,1,0
"(20, 57)",1,1,0,0
"(1, 58)",1,0,0,1
"(2, 58)",0,0,1,0
"(3, 58)",1,1,0,0
"(4, 58)",0,1,0,1
"(5, 58)",1,0,1,0
"(6, 58)",0,1,0,1
"(7, 58)",1,1,1,0
"(8, 58)",1,1,0,1
"(9, 58)",0,0,1,1
"(10, 58)",1,1,1,0
"(11, 58)",1,1,0,0
"(12, 58)",1,1,0,0
"(13, 58)",0,1,0,0
"(14, 58)",0,1,0,1
"(15, 58)",0,0,1,1
"(16, 58)",0,1,1,1
"(17, 58)",1,1,1,1
"(18, 58)",1,0,1,0
"(19, 58)",1,1,0,0
"(20, 58)",1,1,0,0
"(1, 59)",0,1,0,1
"(2, 59)",1,0,1,0
"(3, 59)",1,1,0,0
"(4, 59)",1,0,0,0
"(5, 59)",0,1,0,1
"(6, 59)",0,0,1,1
"(7, 59)",0,1,1,0
"(8, 59)",1,1,0,1
"(9, 59)",0,0,1,1
"(10, 59)",0,1,1,1
"(11, 59)",1,1,1,0
"(12, 59)",1,1,0,0
"(13, 59)",1,0,0,1
"(14, 59)",0,0,1,1
"(15, 59)",0,0,1,1
"(16, 59)",1,0,1,1
"(17, 59)",1,1,1,0
"(18, 59)",1,1,0,1
"(19, 59)",0,1,1,1
"(20, 59)",1,1,1,0
"(1, 60)",1,0,0,1
"(2, 60)",1,1,1,1
"(3, 60)",1,1,1,0
"(4, 60)",1,1,0,1
"(5, 60)",1,0,1,1
"(6, 60)",1,0,1,1
"(7, 60)",0,0,1,0
"(8, 60)",0,1,0,1
"(9, 60)",1,0,1,1
"(10, 60)",1,0,1,0
"(11, 60)",0,1,0,1
"(12, 60)",1,1,1,0
"(13, 60)",1,1,0,0
"(14, 60)",1,0,0,0
"(15, 60)",1,0,0,1
"(16, 60)",0,1,1,0
"(17, 60)",1,1,0,0
"(18, 60)",0,1,0,1
"(19, 60)",1,0,1,0
"(20, 60)",1,1,0,0
"(1, 61)",1,1,0,0
"(2, 61)",1,1,0,0
"(3, 61)",1,1,0,0
"(4, 61)",0,1,0,0
"(5, 61)",1,1,0,0
"(6, 61)",0,1,0,0
"(7, 61)",1,0,0,1
"(8, 61)",1,0,1,0
"(9, 61)",1,1,0,0
"(10, 61)",1,1,0,1
"(11, 61)",0,0,1,1
"(12, 61)",0,1,1,1
"(13, 61)",1,1,1,0
"(14, 61)",1,1,0,0
"(15, 61)",0,1,0,1
"(16, 61)",1,0,1,0
"(17, 61)",0,1,0,0
"(18, 61)",1,0,0,1
"(19, 61)",0,1,1,0
"(20, 61)",1,1,0,0
"(1, 62)",1,1,0,0
"(2, 62)",0,1,0,0
"(3, 62)",1,1,0,0
"(4, 62)",1,0,0,1
"(5, 62)",0,1,1,0
"(6, 62)",1,0,0,1
"(7, 62)",0,1,1,0
"(8, 62)",1,1,0,0
"(9, 62)",1,1,0,0
"(10, 62)",0,1,0,1
"(11, 62)",0,0,1,1
"(12, 62)",1,0,1,0
"(13, 62)",0,1,0,1
"(14, 62)",0,1,1,1
"(15, 62)",1,0,1,0
"(16, 62)",0,1,0,1
"(17, 62)",1,0,1,0
"(18, 62)",1,1,0,0
"(19, 62)",0,0,0,1
"(20, 62)",1,1,1,0
"(1, 63)",0,1,0,1
"(2, 63)",0,0,1,1
"(3, 63)",1,1,1,0
"(4, 63)",0,1,0,1
"(5, 63)",1,0,1,1
"(6, 63)",0,1,1,1
"(7, 63)",1,0,1,1
"(8, 63)",1,1,1,0
"(9, 63)",0,1,0,1
"(10, 63)",1,0,1,0
"(11, 63)",1,0,0,1
"(12, 63)",1,1,1,0
"(13, 63)",1,0,0,1
"(14, 63)",0,0,1,0
"(15, 63)",1,1,0,0
"(16, 63)",1,0,0,1
"(17, 63)",1,1,1,0
"(18, 63)",0,1,0,1
"(19, 63)",1,0,1,1
"(20, 63)",1,1,1,0
"(1, 64)",1,0,0,1
"(2, 64)",1,0,1,0
"(3, 64)",1,1,0,1
"(4, 64)",0,0,1,1
"(5, 64)",0,1,1,0
"(6, 64)",1,0,0,1
"(7, 64)",1,1,1,0
"(8, 64)",1,1,0,0
"(9, 64)",1,0,0,1
"(10, 64)",0,1,1,0
"(11, 64)",1,1,0,0
"(12, 64)",1,1,0,0
"(13, 64)",1,1,0,1
"(14, 64)",0,0,1,1
"(15, 64)",0,1,1,1
"(16, 64)",1,1,1,0
"(17, 64)",0,1,0,1
"(18, 64)",1,0,1,0
"(19, 64)",1,1,0,0
"(20, 64)",1,1,0,0
"(1, 65)",1,1,0,0
"(2, 65)",1,1,0,1
"(3, 65)",0,1,1,0
"(4, 65)",1,0,0,1
"(5, 65)",0,0,1,1
"(6, 65)",0,1,1,0
"(7, 65)",1,1,0,1
"(8, 65)",1,1,1,0
"(9, 65)",1,1,0,1
"(10, 65)",0,0,1,1
"(11, 65)",1,1,1,0
"(12, 65)",0,1,0,0
"(13, 65)",0,1,0,1
"(14, 65)",0,0,1,1
"(15, 65)",1,0,1,0
"(16, 65)",1,1,0,0
"(17, 65)",1,0,0,0
"(18, 65)",1,1,0,0
"(19, 65)",1,1,0,0
"(20, 65)",1,1,0,0
"(1, 66)",1,1,0,0
"(2, 66)",0,1,0,1
"(3, 66)",0,0,1,1
"(4, 66)",1,1,1,0
"(5, 66)",1,0,0,1
"(6, 66)",1,0,1,0
"(7, 66)",1,1,0,0
"(8, 66)",1,1,0,1
"(9, 66)",0,1,1,1
"(10, 66)",1,0,1,0
"(11, 66)",1,1,0,0
"(12, 66)",1,0,0,1
"(13, 66)",1,0,1,1
"(14, 66)",1,0,1,0
"(15, 66)",1,1,0,1
"(16, 66)",1,1,1,0
"(17, 66)",0,1,0,1
"(18, 66)",1,1,1,0
"(19, 66)",0,1,0,1
"(20, 66)",1,1,1,0
"(1, 67)",1,1,0,1
"(2, 67)",1,0,1,0
"(3, 67)",0,0,0,1
"(4, 67)",0,1,1,1
"(5, 67)",1,1,1,0
"(6, 67)",1,1,0,0
"(7, 67)",1,1,0,0
"(8, 67)",0,1,0,1
"(9, 67)",1,0,1,1
"(10, 67)",0,1,1,0
"(11, 67)",0,1,0,0
"(12, 67)",1,1,0,0
"(13, 67)",1,1,0,0
"(14, 67)",1,1,0,1
"(15, 67)",0,1,1,0
"(16, 67)",1,1,0,1
"(17, 67)",0,0,1,1
"(18, 67)",1,1,1,1
"(19, 67)",0,0,1,1
"(20, 67)",1,1,1,0
"(1, 68)",1,1,0,0
"(2, 68)",0,1,0,1
"(3, 68)",0,0,1,1
"(4, 68)",0,0,1,1
"(5, 68)",0,1,1,0
"(6, 68)",1,1,0,0
"(7, 68)",0,1,0,1
"(8, 68)",0,0,1,1
"(9, 68)",1,1,1,0
"(10, 68)",1,0,0,1
"(11, 68)",1,0,1,0
"(12, 68)",0,1,0,1
"(13, 68)",1,1,1,1
"(14, 68)",0,1,1,1
"(15, 68)",1,0,1,0
"(16, 68)",1,1,0,1
"(17, 68)",0,0,1,0
"(18, 68)",0,1,0,1
"(19, 68)",1,0,1,0
"(20, 68)",1,1,0,0
"(1, 69)",1,1,0,1
"(2, 69)",0,0,1,1
"(3, 69)",0,0,1,1
"(4, 69)",1,0,1,1
"(5, 69)",0,0,1,1
"(6, 69)",1,1,1,0
"(7, 69)",1,0,0,1
"(8, 69)",0,0,1,1
"(9, 69)",1,1,1,1
"(10, 69)",1,1,1,0
"(11, 69)",1,1,0,1
"(12, 69)",0,0,1,1
"(13, 69)",1,1,1,1
"(14, 69)",0,0,1,0
"(15, 69)",1,1,0,0
"(16, 69)",0,1,0,1
"(17, 69)",1,0,1,1
"(18, 69)",1,0,1,1
"(19, 69)",0,1,1,0
"(20, 69)",1,1,0,0
"(1, 70)",1,1,0,0
"(2, 70)",1,0,0,1
"(3, 70)",0,0,1,1
"(4, 70)",1,1,1,0
"(5, 70)",1,0,0,1
"(6, 70)",1,1,1,0
"(7, 70)",1,1,0,0
"(8, 70)",1,0,0,1
"(9, 70)",0,1,1,0
"(10, 70)",1,1,0,0
"(11, 70)",0,1,0,1
"(12, 70)",1,0,1,0
"(13, 70)",1,1,0,1
"(14, 70)",1,0,1,1
"(15, 70)",0,1,1,1
"(16, 70)",1,0,1,1
"(17, 70)",1,1,1,0
"(18, 70)",0,1,0,1
"(19, 70)",1,0,1,1
"(20, 70)",1,1,1,0
"(1, 71)",0,1,0,1
"(2, 71)",1,1,1,0
"(3, 71)",1,0,0,1
"(4, 71)",0,1,1,1
"(5, 71)",0,1,1,0
"(6, 71)",1,1,0,0
"(7, 71)",0,1,0,1
"(8, 71)",0,1,1,0
"(9, 71)",1,0,0,1
"(10, 71)",0,1,1,0
"(11, 71)",1,0,0,0
"(12, 71)",1,1,0,1
"(13, 71)",1,1,1,0
"(14, 71)",0,1,0,1
"(15, 71)",1,0,1,0
"(16, 71)",1,1,0,0
"(17, 71)",1,1,0,1
"(18, 71)",0,0,1,1
"(19, 71)",1,1,1,0
"(20, 71)",1,1,0,0
"(1, 72)",1,0,0,1
"(2, 72)",1,1,1,1
"(3, 72)",0,1,1,1
"(4, 72)",1,0,1,0
"(5, 72)",1,0,0,1
"(6, 72)",0,1,1,0
"(7, 72)",1,0,0,1
"(8, 72)",0,0,1,1
"(9, 72)",0,1,1,1
"(10, 72)",1,0,1,1
"(11, 72)",1,1,1,0
"(12, 72)",1,1,0,0
"(13, 72)",0,1,0,1
"(14, 72)",1,0,1,0
"(15, 72)",1,1,0,0
"(16, 72)",1,1,0,1
"(17, 72)",0,1,1,1
"(18, 72)",1,0,1,0
"(19, 72)",0,1,0,1
"(20, 72)",1,1,1,0
"(1, 73)",1,1,0,0
"(2, 73)",0,1,0,0
"(3, 73)",1,0,0,1
"(4, 73)",0,1,1,0
"(5, 73)",0,1,0,1
"(6, 73)",0,0,1,1
"(7, 73)",0,1,1,0
"(8, 73)",1,0,0,1
"(9, 73)",1,0,1,1
"(10, 73)",0,1,1,0
"(11, 73)",1,1,0,0
"(12, 73)",1,1,0,1
"(13, 73)",1,0,1,0
"(14, 73)",1,1,0,0
"(15, 73)",1,1,0,0
"(16, 73)",1,1,0,1
"(17, 73)",1,0,1,1
"(18, 73)",0,1,1,0
"(19, 73)",1,0,0,0
"(20, 73)",1,1,0,0
"(1, 74)",1,1,0,0
"(2, 74)",1,0,0,1
"(3, 74)",0,1,1,0
"(4, 74)",0,0,0,1
"(5, 74)",1,0,1,1
"(6, 74)",1,0,1,0
"(7, 74)",0,0,0,1
"(8, 74)",0,1,1,0
"(9, 74)",1,1,0,1
"(10, 74)",1,0,1,0
"(11, 74)",0,1,0,1
"(12, 74)",0,1,1,0
"(13, 74)",0,1,0,1
"(14, 74)",0,1,1,0
"(15, 74)",0,1,0,1
"(16, 74)",0,1,1,0
"(17, 74)",1,1,0,0
"(18, 74)",0,0,0,1
"(19, 74)",0,1,1,1
"(20, 74)",1,1,1,0
"(1, 75)",1,1,0,1
"(2, 75)",0,1,1,1
"(3, 75)",0,0,1,1
"(4, 75)",0,0,1,1
"(5, 75)",0,1,1,0
"(6, 75)",1,1,0,0
"(7, 75)",1,0,0,1
"(8, 75)",1,0,1,0
"(9, 75)",1,1,0,0
"(10, 75)",1,1,0,0
"(11, 75)",1,0,0,1
"(12, 75)",0,0,1,1
"(13, 75)",0,0,1,1
"(14, 75)",0,0,1,1
"(15, 75)",0,0,1,1
"(16, 75)",1,0,1,0
"(17, 75)",1,1,0,1
"(18, 75)",0,0,1,1
"(19, 75)",0,0,1,1
"(20, 75)",1,1,1,0
"(1, 76)",1,1,0,1
"(2, 76)",0,0,1,1
"(3, 76)",1,0,1,0
"(4, 76)",0,0,0,1
"(5, 76)",1,0,1,0
"(6, 76)",0,1,0,1
"(7, 76)",0,1,1,0
"(8, 76)",1,1,0,0
"(9, 76)",1,1,0,1
"(10, 76)",0,1,1,1
"(11, 76)",1,1,1,1
"(12, 76)",0,0,1,1
"(13, 76)",0,0,1,1
"(14, 76)",1,0,1,0
"(15, 76)",1,0,0,0
"(16, 76)",0,1,0,1
"(17, 76)",0,1,1,1
"(18, 76)",0,0,1,0
"(19, 76)",1,0,0,1
"(20, 76)",1,1,1,0
"(1, 77)",1,1,0,0
"(2, 77)",0,0,0,1
"(3, 77)",0,1,1,1
"(4, 77)",1,0,1,1
"(5, 77)",1,1,1,1
"(6, 77)",0,0,1,0
"(7, 77)",1,0,0,1
"(8, 77)",0,1,1,0
"(9, 77)",0,1,0,1
"(10, 77)",1,0,1,0
"(11, 77)",1,1,0,1
"(12, 77)",0,0,1,1
"(13, 77)",1,0,1,1
"(14, 77)",1,1,1,1
"(15, 77)",0,1,1,1
"(16, 77)",0,0,1,0
"(17, 77)",1,0,0,1
"(18, 77)",1,0,1,1
"(19, 77)",0,1,1,0
"(20, 77)",1,1,0,0
"(1, 78)",1,1,0,1
"(2, 78)",1,0,1,0
"(3, 78)",0,0,0,1
"(4, 78)",0,1,1,0
"(5, 78)",1,1,0,1
"(6, 78)",1,0,1,0
"(7, 78)",1,1,0,0
"(8, 78)",0,0,0,1
"(9, 78)",1,0,1,0
"(10, 78)",1,1,0,0
"(11, 78)",1,1,0,0
"(12, 78)",1,0,0,0
"(13, 78)",1,1,0,0
"(14, 78)",0,1,0,0
"(15, 78)",1,0,0,1
"(16, 78)",0,0,1,1
"(17, 78)",0,1,1,0
"(18, 78)",0,1,0,1
"(19, 78)",1,0,1,1
"(20, 78)",1,1,1,0
"(1, 79)",1,1,0,0
"(2, 79)",0,1,0,1
"(3, 79)",0,0,1,1
"(4, 79)",0,0,1,1
"(5, 79)",1,1,1,0
"(6, 79)",1,1,0,1
"(7, 79)",0,1,1,1
"(8, 79)",1,0,1,0
"(9, 79)",0,1,0,1
"(10, 79)",0,1,1,0
"(11, 79)",1,1,0,0
"(12, 79)",1,1,0,1
"(13, 79)",0,1,1,0
"(14, 79)",1,0,0,1
"(15, 79)",0,1,1,0
"(16, 79)",1,0,0,1
"(17, 79)",0,0,1,1
"(18, 79)",1,0,1,1
"(19, 79)",0,1,1,0
"(20, 79)",1,1,0,0
"(1, 80)",0,1,0,1
"(2, 80)",0,0,1,1
"(3, 80)",0,0,1,1
"(4, 80)",0,0,1,1
"(5, 80)",0,1,1,0
"(6, 80)",0,1,0,1
"(7, 80)",0,0,1,1
"(8, 80)",0,1,1,1
"(9, 80)",0,0,1,1
"(10, 80)",0,0,1,1
"(11, 80)",0,1,1,0
"(12, 80)",0,1,0,1
"(13, 80)",0,0,1,1
"(14, 80)",0,1,1,1
"(15, 80)",0,0,1,1
"(16, 80)",0,1,1,1
"(17, 80)",0,0,1,0
"(18, 80)",0,1,0,1
"(19, 80)",0,0,1,1
"(20, 80)",0,1,1,0
