  cell  ,E,W,N,S
"(14, 44)",0,1,0,1
"(15, 44)",0,0,1,1
"(16, 44)",0,0,1,1
"(17, 44)",1,0,1,1
"(18, 44)",0,0,1,0
"(19, 44)",0,1,0,1
"(20, 44)",1,1,1,0
"(1, 45)",1,1,0,1
"(2, 45)",0,0,1,1
"(3, 45)",0,0,1,1
"(4, 45)",0,1,1,1
"(5, 45)",0,1,1,0
"(6, 45)",1,1,0,0
"(7, 45)",1,0,0,1
"(8, 45)",0,0,1,1
"(9, 45)",1,0,1,0
"(10, 45)",1,1,0,0
"(11, 45)",1,0,0,1
"(12, 45)",1,0,1,0
"(13, 45)",1,1,0,1
"(14, 45)",1,0,1,1
"(15, 45)",0,0,1,1
"(16, 45)",0,0,1,1
"(17, 45)",0,1,1,1
"(18, 45)",1,0,1,0
"(19, 45)",1,0,0,1
"(20, 45)",0,1,1,0
"(1, 46)",0,1,0,1
"(2, 46)",1,0,1,1
"(3, 46)",1,0,1,1
"(4, 46)",1,0,1,1
"(5, 46)",0,0,1,1
"(6, 46)",0,1,1,1
"(7, 46)",0,1,1,1
"(8, 46)",0,0,1,0
"(9, 46)",1,1,0,0
"(10, 46)",1,1,0,0
"(11, 46)",0,1,0,0
"(12, 46)",1,1,0,1
"(13, 46)",0,1,1,0
"(14, 46)",0,1,0,1
"(15, 46)",0,0,1,1
"(16, 46)",0,0,1,1
"(17, 46)",1,0,1,1
"(18, 46)",1,1,1,0
"(19, 46)",1,1,0,1
"(20, 46)",1,0,1,0
"(1, 47)",1,0,0,1
"(2, 47)",0,1,1,0
"(3, 47)",1,1,0,0
"(4, 47)",1,1,0,1
"(5, 47)",1,0,1,0
"(6, 47)",0,0,0,1
"(7, 47)",1,0,1,1
"(8, 47)",0,0,1,1
"(9, 47)",1,1,1,0
"(10, 47)",0,1,0,1
"(11, 47)",1,0,1,0
"(12, 47)",1,1,0,1
"(13, 47)",0,0,1,1
"(14, 47)",0,0,1,1
"(15, 47)",1,0,1,1
"(16, 47)",0,0,1,0
"(17, 47)",1,1,0,0
"(18, 47)",0,1,0,1
"(19, 47)",1,1,1,0
"(20, 47)",1,1,0,0
"(1, 48)",1,1,0,0
"(2, 48)",0,0,0,1
"(3, 48)",1,1,1,1
"(4, 48)",0,1,1,0
"(5, 48)",1,1,0,0
"(6, 48)",1,0,0,1
"(7, 48)",0,1,1,0
"(8, 48)",0,0,0,1
"(9, 48)",1,1,1,1
"(10, 48)",1,0,1,1
"(11, 48)",0,1,1,0
"(12, 48)",1,1,0,0
"(13, 48)",1,0,0,1
"(14, 48)",1,0,1,0
"(15, 48)",0,1,0,0
"(16, 48)",1,0,0,1
"(17, 48)",1,1,1,1
"(18, 48)",1,0,1,1
"(19, 48)",0,1,1,1
"(20, 48)",1,1,1,0
"(1, 49)",0,1,0,1
"(2, 49)",1,0,1,1
"(3, 49)",0,1,1,0
"(4, 49)",1,0,0,0
"(5, 49)",1,1,0,0
"(6, 49)",0,1,0,1
"(7, 49)",1,0,1,0
"(8, 49)",1,0,0,1
"(9, 49)",0,1,1,0
"(10, 49)",1,1,0,0
"(11, 49)",1,0,0,1
"(12, 49)",0,1,1,1
"(13, 49)",0,1,1,0
"(14, 49)",0,1,0,1
"(15, 49)",1,0,1,0
"(16, 49)",1,1,0,0
"(17, 49)",1,1,0,0
"(18, 49)",1,1,0,0
"(19, 49)",1,0,0,1
"(20, 49)",0,1,1,0
"(1, 50)",0,0,0,1
"(2, 50)",0,1,1,1
"(3, 50)",0,0,1,1
"(4, 50)",0,1,1,1
"(5, 50)",0,1,1,1
"(6, 50)",0,0,1,1
"(7, 50)",0,1,1,0
"(8, 50)",0,1,0,1
"(9, 50)",0,0,1,1
"(10, 50)",0,1,1,1
"(11, 50)",0,1,1,1
"(12, 50)",0,0,1,1
"(13, 50)",0,0,1,1
"(14, 50)",0,0,1,1
"(15, 50)",0,1,1,1
"(16, 50)",0,1,1,0
"(17, 50)",0,1,0,0
"(18, 50)",0,1,0,1
"(19, 50)",0,1,1,1
"(20, 50)",0,0,1,0
