  cell  ,E,W,N,S
"(4, 30)",1,1,0,0
"(5, 30)",1,1,0,1
"(6, 30)",1,1,1,0
"(7, 30)",1,1,0,0
"(8, 30)",0,1,0,0
"(9, 30)",1,1,0,0
"(10, 30)",1,1,0,0
"(11, 30)",1,1,0,1
"(12, 30)",0,1,1,0
"(13, 30)",0,1,0,1
"(14, 30)",1,0,1,1
"(15, 30)",1,1,1,0
"(16, 30)",1,0,0,1
"(17, 30)",1,1,1,0
"(18, 30)",1,0,0,1
"(19, 30)",1,1,1,1
"(20, 30)",0,1,1,1
"(21, 30)",0,1,1,1
"(22, 30)",0,1,1,0
"(23, 30)",1,1,0,0
"(24, 30)",0,1,0,1
"(25, 30)",0,0,1,1
"(26, 30)",0,1,1,0
"(27, 30)",0,1,0,1
"(28, 30)",0,1,1,0
"(29, 30)",1,1,0,0
"(30, 30)",1,1,0,0
"(1, 31)",1,1,0,0
"(2, 31)",1,0,0,1
"(3, 31)",0,1,1,1
"(4, 31)",0,1,1,1
"(5, 31)",0,1,1,0
"(6, 31)",1,1,0,0
"(7, 31)",0,1,0,1
"(8, 31)",0,0,1,1
"(9, 31)",1,1,1,0
"(10, 31)",1,1,0,0
"(11, 31)",1,1,0,0
"(12, 31)",1,0,0,1
"(13, 31)",1,0,1,0
"(14, 31)",0,1,0,0
"(15, 31)",1,1,0,1
"(16, 31)",1,1,1,0
"(17, 31)",0,1,0,1
"(18, 31)",1,1,1,0
"(19, 31)",0,1,0,1
"(20, 31)",0,0,1,1
"(21, 31)",0,0,1,1
"(22, 31)",0,0,1,1
"(23, 31)",0,1,1,1
"(24, 31)",0,0,1,1
"(25, 31)",0,0,1,1
"(26, 31)",1,0,1,0
"(27, 31)",1,0,0,1
"(28, 31)",0,0,1,1
"(29, 31)",0,1,1,1
"(30, 31)",1,1,1,0
"(1, 32)",1,1,0,0
"(2, 32)",1,1,0,1
"(3, 32)",1,0,1,0
"(4, 32)",0,0,0,1
"(5, 32)",0,0,1,1
"(6, 32)",1,1,1,1
"(7, 32)",0,0,1,1
"(8, 32)",0,0,1,0
"(9, 32)",1,1,0,1
"(10, 32)",0,1,1,0
"(11, 32)",0,1,0,0
"(12, 32)",1,1,0,0
"(13, 32)",0,1,0,1
"(14, 32)",1,0,1,0
"(15, 32)",1,1,0,0
"(16, 32)",1,1,0,1
"(17, 32)",1,0,1,0
"(18, 32)",1,1,0,0
"(19, 32)",1,0,0,1
"(20, 32)",0,0,1,1
"(21, 32)",1,0,1,0
"(22, 32)",1,0,0,1
"(23, 32)",0,0,1,1
"(24, 32)",0,0,1,1
"(25, 32)",0,0,1,1
"(26, 32)",1,1,1,1
"(27, 32)",0,1,1,1
"(28, 32)",0,0,1,1
"(29, 32)",1,0,1,1
"(30, 32)",0,1,1,0
"(1, 33)",1,1,0,1
"(2, 33)",0,1,1,0
"(3, 33)",1,1,0,1
"(4, 33)",0,0,1,1
"(5, 33)",0,0,1,1
"(6, 33)",0,1,1,1
"(7, 33)",1,0,1,1
"(8, 33)",1,0,1,1
"(9, 33)",0,1,1,0
"(10, 33)",0,0,0,1
"(11, 33)",1,0,1,1
"(12, 33)",1,1,1,0
"(13, 33)",0,0,0,1
"(14, 33)",0,1,1,1
"(15, 33)",0,1,1,0
"(16, 33)",1,1,0,0
"(17, 33)",1,1,0,0
"(18, 33)",1,1,0,1
"(19, 33)",0,1,1,0
"(20, 33)",1,0,0,1
"(21, 33)",0,1,1,1
"(22, 33)",0,1,1,1
"(23, 33)",1,0,1,0
"(24, 33)",1,0,0,1
"(25, 33)",0,0,1,1
"(26, 33)",0,1,1,1
"(27, 33)",1,0,1,1
"(28, 33)",0,0,1,0
"(29, 33)",1,1,0,1
"(30, 33)",1,0,1,0
"(1, 34)",1,1,0,1
"(2, 34)",1,0,1,1
"(3, 34)",0,1,1,1
"(4, 34)",1,0,1,1
"(5, 34)",1,0,1,1
"(6, 34)",0,0,1,1
"(7, 34)",1,1,1,0
"(8, 34)",1,1,0,1
"(9, 34)",0,0,1,1
"(10, 34)",1,0,1,0
"(11, 34)",1,1,0,0
"(12, 34)",1,1,0,1
"(13, 34)",0,0,1,1
"(14, 34)",1,0,1,0
"(15, 34)",0,0,0,1
"(16, 34)",1,1,1,0
"(17, 34)",1,1,0,0
"(18, 34)",1,1,0,1
"(19, 34)",1,0,1,0
"(20, 34)",1,1,0,1
"(21, 34)",0,0,1,1
"(22, 34)",0,0,1,1
"(23, 34)",1,1,1,0
"(24, 34)",1,1,0,0
"(25, 34)",1,0,0,0
"(26, 34)",1,0,0,1
"(27, 34)",0,1,1,1
"(28, 34)",1,0,1,1
"(29, 34)",1,1,1,0
"(30, 34)",1,1,0,0
"(1, 35)",1,1,0,0
"(2, 35)",1,1,0,1
"(3, 35)",1,0,1,0
"(4, 35)",1,1,0,0
"(5, 35)",0,1,0,1
"(6, 35)",1,0,1,0
"(7, 35)",1,1,0,1
"(8, 35)",0,1,1,1
"(9, 35)",1,0,1,0
"(10, 35)",1,1,0,1
"(11, 35)",0,1,1,1
"(12, 35)",0,1,1,1
"(13, 35)",0,0,1,0
"(14, 35)",0,1,0,1
"(15, 35)",1,0,1,0
"(16, 35)",1,1,0,0
"(17, 35)",0,1,0,1
"(18, 35)",0,1,1,0
"(19, 35)",0,1,0,1
"(20, 35)",0,1,1,0
"(21, 35)",1,0,0,1
"(22, 35)",0,0,1,1
"(23, 35)",1,1,1,0
"(24, 35)",1,1,0,0
"(25, 35)",0,1,0,1
"(26, 35)",0,1,1,0
"(27, 35)",1,0,0,1
"(28, 35)",1,1,1,0
"(29, 35)",0,1,0,0
"(30, 35)",1,1,0,0
"(1, 36)",0,1,0,1
"(2, 36)",1,1,1,0
"(3, 36)",1,1,0,1
"(4, 36)",0,1,1,0
"(5, 36)",1,0,0,1
"(6, 36)",0,1,1,0
"(7, 36)",1,1,0,1
"(8, 36)",1,0,1,1
"(9, 36)",0,1,1,1
"(10, 36)",0,1,1,0
"(11, 36)",1,0,0,1
"(12, 36)",1,0,1,0
"(13, 36)",1,0,0,1
"(14, 36)",0,0,1,1
"(15, 36)",1,1,1,1
"(16, 36)",0,1,1,1
"(17, 36)",0,0,1,1
"(18, 36)",0,0,1,1
"(19, 36)",1,0,1,1
"(20, 36)",1,0,1,1
"(21, 36)",0,1,1,0
"(22, 36)",1,0,0,1
"(23, 36)",0,1,1,0
"(24, 36)",1,1,0,1
"(25, 36)",0,0,1,1
"(26, 36)",1,0,1,0
"(27, 36)",1,1,0,0
"(28, 36)",0,1,0,1
"(29, 36)",1,0,1,1
"(30, 36)",1,1,1,0
"(1, 37)",1,0,0,1
"(2, 37)",0,1,1,1
"(3, 37)",0,1,1,1
"(4, 37)",1,0,1,0
"(5, 37)",1,1,0,0
"(6, 37)",1,0,0,1
"(7, 37)",0,1,1,0
"(8, 37)",1,1,0,1
"(9, 37)",0,0,1,1
"(10, 37)",1,0,1,1
"(11, 37)",1,1,1,0
"(12, 37)",0,1,0,1
"(13, 37)",0,1,1,1
"(14, 37)",1,0,1,1
"(15, 37)",0,1,1,1
"(16, 37)",0,0,1,1
"(17, 37)",1,0,1,0
"(18, 37)",1,0,0,1
"(19, 37)",0,1,1,0
"(20, 37)",0,1,0,1
"(21, 37)",0,0,1,1
"(22, 37)",0,1,1,1
"(23, 37)",1,0,1,1
"(24, 37)",0,1,1,1
"(25, 37)",0,0,1,0
"(26, 37)",0,1,0,1
"(27, 37)",1,1,1,0
"(28, 37)",1,0,0,1
"(29, 37)",0,1,1,0
"(30, 37)",1,1,0,0
"(1, 38)",1,1,0,1
"(2, 38)",0,0,1,1
"(3, 38)",0,0,1,1
"(4, 38)",0,1,1,1
"(5, 38)",1,1,1,0
"(6, 38)",0,1,0,1
"(7, 38)",1,0,1,0
"(8, 38)",1,1,0,0
"(9, 38)",1,0,0,1
"(10, 38)",0,1,1,0
"(11, 38)",1,1,0,1
"(12, 38)",1,0,1,0
"(13, 38)",1,0,0,1
"(14, 38)",1,1,1,0
"(15, 38)",1,0,0,1
"(16, 38)",0,0,1,1
"(17, 38)",1,1,1,1
"(18, 38)",0,1,1,0
"(19, 38)",1,0,0,1
"(20, 38)",0,0,1,1
"(21, 38)",1,0,1,1
"(22, 38)",0,0,1,1
"(23, 38)",1,1,1,1
"(24, 38)",1,0,1,1
"(25, 38)",0,0,1,1
"(26, 38)",0,0,1,1
"(27, 38)",1,1,1,0
"(28, 38)",1,1,0,0
"(29, 38)",1,0,0,1
"(30, 38)",1,1,1,0
"(1, 39)",1,1,0,0
"(2, 39)",1,0,0,1
"(3, 39)",1,0,1,0
"(4, 39)",1,0,0,0
"(5, 39)",0,1,0,1
"(6, 39)",1,0,1,0
"(7, 39)",1,1,0,1
"(8, 39)",0,1,1,0
"(9, 39)",0,1,0,1
"(10, 39)",0,0,1,1
"(11, 39)",1,1,1,0
"(12, 39)",1,1,0,0
"(13, 39)",1,1,0,0
"(14, 39)",1,1,0,1
"(15, 39)",1,1,1,0
"(16, 39)",1,0,0,1
"(17, 39)",0,1,1,1
"(18, 39)",1,0,1,1
"(19, 39)",0,1,1,1
"(20, 39)",1,0,1,0
"(21, 39)",1,1,0,1
"(22, 39)",1,0,1,1
"(23, 39)",0,1,1,0
"(24, 39)",0,1,0,1
"(25, 39)",1,0,1,0
"(26, 39)",1,0,0,1
"(27, 39)",0,1,1,1
"(28, 39)",1,1,1,0
"(29, 39)",1,1,0,0
"(30, 39)",1,1,0,0
"(1, 40)",1,1,0,0
"(2, 40)",1,1,0,0
"(3, 40)",1,1,0,0
"(4, 40)",1,1,0,1
"(5, 40)",0,0,1,1
"(6, 40)",1,1,1,1
"(7, 40)",0,1,1,1
"(8, 40)",1,0,1,0
"(9, 40)",1,0,0,0
"(10, 40)",1,0,0,1
"(11, 40)",0,1,1,1
"(12, 40)",1,1,1,1
"(13, 40)",0,1,1,1
"(14, 40)",1,1,1,0
"(15, 40)",0,1,0,1
"(16, 40)",0,1,1,0
"(17, 40)",1,0,0,1
"(18, 40)",0,1,1,0
"(19, 40)",1,0,0,1
"(20, 40)",0,1,1,0
"(21, 40)",1,1,0,0
"(22, 40)",0,1,0,0
"(23, 40)",1,0,0,1
"(24, 40)",1,0,1,0
"(25, 40)",1,1,0,0
"(26, 40)",1,1,0,1
"(27, 40)",1,0,1,0
"(28, 40)",0,1,0,1
"(29, 40)",0,1,1,0
"(30, 40)",1,1,0,0
"(1, 41)",0,1,0,1
"(2, 41)",0,1,1,0
"(3, 41)",1,1,0,0
"(4, 41)",0,1,0,1
"(5, 41)",1,0,1,0
"(6, 41)",0,1,0,1
"(7, 41)",1,0,1,1
"(8, 41)",1,1,1,1
"(9, 41)",0,1,1,1
"(10, 41)",1,1,1,0
"(11, 41)",1,0,0,1
"(12, 41)",1,1,1,1
"(13, 41)",0,0,1,0
"(14, 41)",1,1,0,0
"(15, 41)",0,0,0,1
"(16, 41)",0,0,1,1
"(17, 41)",0,1,1,1
"(18, 41)",1,0,1,1
"(19, 41)",0,1,1,1
"(20, 41)",1,0,1,0
"(21, 41)",1,1,0,1
"(22, 41)",0,0,1,1
"(23, 41)",1,1,1,0
"(24, 41)",0,1,0,1
"(25, 41)",1,1,1,1
"(26, 41)",0,1,1,0
"(27, 41)",1,1,0,0
"(28, 41)",1,0,0,1
"(29, 41)",1,0,1,0
"(30, 41)",1,1,0,0
"(1, 42)",1,0,0,1
"(2, 42)",0,0,1,1
"(3, 42)",0,1,1,1
"(4, 42)",0,0,1,1
"(5, 42)",0,1,1,1
"(6, 42)",1,0,1,0
"(7, 42)",1,1,0,0
"(8, 42)",1,1,0,0
"(9, 42)",1,0,0,1
"(10, 42)",0,1,1,0
"(11, 42)",1,1,0,0
"(12, 42)",1,1,0,1
"(13, 42)",0,0,1,1
"(14, 42)",1,1,1,0
"(15, 42)",1,0,0,1
"(16, 42)",1,0,1,0
"(17, 42)",0,0,0,1
"(18, 42)",0,1,1,1
"(19, 42)",0,0,1,1
"(20, 42)",1,1,1,0
"(21, 42)",1,1,0,0
"(22, 42)",1,0,0,1
"(23, 42)",0,1,1,1
"(24, 42)",0,0,1,1
"(25, 42)",1,1,1,0
"(26, 42)",1,0,0,1
"(27, 42)",0,1,1,1
"(28, 42)",1,1,1,0
"(29, 42)",1,1,0,0
"(30, 42)",1,1,0,0
"(1, 43)",1,1,0,1
"(2, 43)",0,0,1,1
"(3, 43)",0,0,1,1
"(4, 43)",0,0,1,1
"(5, 43)",1,0,1,0
"(6, 43)",1,1,0,1
"(7, 43)",1,1,1,0
"(8, 43)",1,1,0,1
"(9, 43)",0,1,1,1
"(10, 43)",1,0,1,1
"(11, 43)",1,1,1,0
"(12, 43)",0,1,0,1
"(13, 43)",1,0,1,1
"(14, 43)",1,1,1,1
"(15, 43)",0,1,1,0
"(16, 43)",0,1,0,1
"(17, 43)",1,0,1,0
"(18, 43)",1,0,0,1
"(19, 43)",0,0,1,0
"(20, 43)",1,1,0,0
"(21, 43)",1,1,0,0
"(22, 43)",0,1,0,1
"(23, 43)",0,0,1,1
"(24, 43)",1,0,1,0
"(25, 43)",1,1,0,1
"(26, 43)",1,1,1,1
"(27, 43)",1,0,1,1
"(28, 43)",1,1,1,0
"(29, 43)",0,1,0,1
"(30, 43)",0,1,1,0
"(1, 44)",0,1,0,1
"(2, 44)",1,0,1,0
"(3, 44)",0,0,0,1
"(4, 44)",1,0,1,0
"(5, 44)",0,1,0,1
"(6, 44)",0,1,1,0
"(7, 44)",1,1,0,0
"(8, 44)",1,1,0,0
"(9, 44)",1,0,0,1
"(10, 44)",0,1,1,0
"(11, 44)",0,1,0,0
"(12, 44)",1,0,0,1
"(13, 44)",1,1,1,0
"(14, 44)",1,1,0,0
"(15, 44)",0,0,0,1
"(16, 44)",1,0,1,0
"(17, 44)",1,1,0,0
"(18, 44)",0,1,0,1
"(19, 44)",1,0,1,1
"(20, 44)",0,1,1,1
"(21, 44)",0,1,1,1
"(22, 44)",1,0,1,1
"(23, 44)",0,0,1,0
"(24, 44)",1,1,0,0
"(25, 44)",1,1,0,0
"(26, 44)",0,1,0,0
"(27, 44)",1,1,0,0
"(28, 44)",0,1,0,1
"(29, 44)",0,0,1,1
"(30, 44)",1,0,1,0
"(1, 45)",1,0,0,1
"(2, 45)",0,1,1,0
"(3, 45)",1,0,0,1
"(4, 45)",1,1,1,0
"(5, 45)",1,0,0,0
"(6, 45)",1,0,0,1
"(7, 45)",0,1,1,0
"(8, 45)",0,1,0,0
"(9, 45)",1,1,0,0
"(10, 45)",1,0,0,1
"(11, 45)",0,0,1,1
"(12, 45)",0,1,1,0
"(13, 45)",0,1,0,0
"(14, 45)",0,1,0,1
"(15, 45)",1,0,1,0
"(16, 45)",1,1,0,0
"(17, 45)",1,1,0,1
"(18, 45)",0,0,1,1
"(19, 45)",1,1,1,0
"(20, 45)",1,0,0,1
"(21, 45)",0,0,1,1
"(22, 45)",1,1,1,0
"(23, 45)",1,0,0,1
"(24, 45)",0,1,1,0
"(25, 45)",1,1,0,0
"(26, 45)",1,0,0,1
"(27, 45)",1,1,1,0
"(28, 45)",1,0,0,0
"(29, 45)",1,0,0,1
"(30, 45)",0,1,1,0
"(1, 46)",1,1,0,0
"(2, 46)",1,0,0,1
"(3, 46)",1,1,1,0
"(4, 46)",0,1,0,1
"(5, 46)",1,1,1,0
"(6, 46)",1,1,0,1
"(7, 46)",0,0,1,1
"(8, 46)",0,0,1,1
"(9, 46)",1,1,1,0
"(10, 46)",1,1,0,1
"(11, 46)",1,0,1,0
"(12, 46)",1,0,0,1
"(13, 46)",1,0,1,1
"(14, 46)",0,0,1,0
"(15, 46)",0,1,0,1
"(16, 46)",1,1,1,0
"(17, 46)",0,1,0,1
"(18, 46)",1,0,1,0
"(19, 46)",0,1,0,1
"(20, 46)",1,1,1,0
"(21, 46)",1,0,0,1
"(22, 46)",0,1,1,1
"(23, 46)",0,1,1,0
"(24, 46)",1,0,0,0
"(25, 46)",1,1,0,0
"(26, 46)",1,1,0,0
"(27, 46)",0,1,0,1
"(28, 46)",1,1,1,0
"(29, 46)",1,1,0,0
"(30, 46)",1,0,0,0
"(1, 47)",1,1,0,0
"(2, 47)",1,1,0,0
"(3, 47)",1,1,0,0
"(4, 47)",1,0,0,0
"(5, 47)",1,1,0,0
"(6, 47)",0,1,0,1
"(7, 47)",1,0,1,1
"(8, 47)",0,0,1,1
"(9, 47)",0,1,1,1
"(10, 47)",0,1,1,0
"(11, 47)",0,1,0,1
"(12, 47)",0,1,1,0
"(13, 47)",0,1,0,1
"(14, 47)",0,0,1,1
"(15, 47)",0,0,1,1
"(16, 47)",1,1,1,1
"(17, 47)",0,0,1,1
"(18, 47)",0,1,1,1
"(19, 47)",1,0,1,0
"(20, 47)",1,1,0,0
"(21, 47)",0,1,0,1
"(22, 47)",0,0,1,1
"(23, 47)",1,0,1,0
"(24, 47)",1,1,0,1
"(25, 47)",1,1,1,0
"(26, 47)",1,1,0,1
"(27, 47)",1,0,1,1
"(28, 47)",1,1,1,0
"(29, 47)",0,1,0,1
"(30, 47)",1,1,1,0
"(1, 48)",0,1,0,1
"(2, 48)",0,1,1,1
"(3, 48)",1,1,1,0
"(4, 48)",1,1,0,0
"(5, 48)",1,1,0,1
"(6, 48)",1,0,1,0
"(7, 48)",1,1,0,1
"(8, 48)",0,0,1,1
"(9, 48)",0,0,1,1
"(10, 48)",1,0,1,0
"(11, 48)",1,0,0,1
"(12, 48)",0,0,1,1
"(13, 48)",1,0,1,0
"(14, 48)",1,0,0,1
"(15, 48)",0,0,1,1
"(16, 48)",0,1,1,1
"(17, 48)",1,0,1,1
"(18, 48)",1,0,1,0
"(19, 48)",0,1,0,0
"(20, 48)",0,1,0,1
"(21, 48)",0,0,1,1
"(22, 48)",1,0,1,0
"(23, 48)",1,1,0,0
"(24, 48)",1,1,0,0
"(25, 48)",0,1,0,1
"(26, 48)",1,1,1,0
"(27, 48)",1,1,0,0
"(28, 48)",1,1,0,1
"(29, 48)",0,0,1,1
"(30, 48)",1,1,1,0
"(1, 49)",1,0,0,0
"(2, 49)",1,0,0,1
"(3, 49)",0,1,1,1
"(4, 49)",1,1,1,0
"(5, 49)",1,1,0,0
"(6, 49)",1,1,0,1
"(7, 49)",1,1,1,1
"(8, 49)",1,0,1,0
"(9, 49)",1,0,0,1
"(10, 49)",0,1,1,1
"(11, 49)",1,1,1,0
"(12, 49)",1,0,0,1
"(13, 49)",0,1,1,1
"(14, 49)",0,1,1,0
"(15, 49)",1,0,0,1
"(16, 49)",0,0,1,1
"(17, 49)",1,1,1,0
"(18, 49)",1,1,0,0
"(19, 49)",1,0,0,1
"(20, 49)",0,0,1,1
"(21, 49)",0,0,1,1
"(22, 49)",1,1,1,0
"(23, 49)",0,1,0,1
"(24, 49)",0,1,1,1
"(25, 49)",1,0,1,0
"(26, 49)",1,1,0,0
"(27, 49)",1,1,0,0
"(28, 49)",1,1,0,1
"(29, 49)",1,0,1,0
"(30, 49)",1,1,0,0
"(1, 50)",1,1,0,1
"(2, 50)",0,1,1,0
"(3, 50)",1,0,0,1
"(4, 50)",1,1,1,1
"(5, 50)",1,1,1,1
"(6, 50)",1,1,1,0
"(7, 50)",1,1,0,0
"(8, 50)",1,1,0,1
"(9, 50)",1,1,1,1
"(10, 50)",0,0,1,0
"(11, 50)",1,1,0,0
"(12, 50)",1,1,0,1
"(13, 50)",0,0,1,1
"(14, 50)",0,0,1,1
"(15, 50)",0,1,1,1
"(16, 50)",1,0,1,0
"(17, 50)",1,1,0,1
"(18, 50)",0,1,1,1
"(19, 50)",0,1,1,1
"(20, 50)",1,0,1,1
"(21, 50)",1,0,1,1
"(22, 50)",1,1,1,0
"(23, 50)",1,0,0,1
"(24, 50)",0,0,1,1
"(25, 50)",0,1,1,0
"(26, 50)",1,1,0,0
"(27, 50)",0,1,0,1
"(28, 50)",0,1,1,0
"(29, 50)",0,1,0,1
"(30, 50)",1,1,1,0
"(1, 51)",1,1,0,1
"(2, 51)",1,0,1,1
"(3, 51)",0,1,1,0
"(4, 51)",1,1,0,0
"(5, 51)",1,1,0,0
"(6, 51)",1,1,0,0
"(7, 51)",1,1,0,1
"(8, 51)",0,1,1,0
"(9, 51)",1,1,0,1
"(10, 51)",1,0,1,1
"(11, 51)",0,1,1,0
"(12, 51)",1,1,0,1
"(13, 51)",0,0,1,1
"(14, 51)",0,0,1,1
"(15, 51)",0,0,1,0
"(16, 51)",1,1,0,0
"(17, 51)",1,1,0,1
"(18, 51)",1,0,1,0
"(19, 51)",1,0,0,1
"(20, 51)",0,1,1,0
"(21, 51)",1,1,0,0
"(22, 51)",1,1,0,0
"(23, 51)",1,1,0,1
"(24, 51)",1,0,1,0
"(25, 51)",1,0,0,0
"(26, 51)",0,1,0,1
"(27, 51)",0,0,1,1
"(28, 51)",1,0,1,1
"(29, 51)",0,0,1,1
"(30, 51)",1,1,1,0
"(1, 52)",1,1,0,0
"(2, 52)",1,1,0,1
"(3, 52)",0,0,1,1
"(4, 52)",0,1,1,0
"(5, 52)",1,1,0,1
"(6, 52)",1,1,1,0
"(7, 52)",1,1,0,0
"(8, 52)",1,0,0,1
"(9, 52)",1,1,1,0
"(10, 52)",1,1,0,0
"(11, 52)",1,0,0,1
"(12, 52)",0,1,1,1
"(13, 52)",1,0,1,1
"(14, 52)",0,0,1,1
"(15, 52)",1,0,1,1
"(16, 52)",1,1,1,1
"(17, 52)",0,1,1,0
"(18, 52)",1,1,0,1
"(19, 52)",0,1,1,1
"(20, 52)",1,0,1,1
"(21, 52)",0,1,1,0
"(22, 52)",1,1,0,0
"(23, 52)",1,1,0,0
"(24, 52)",0,1,0,1
"(25, 52)",1,1,1,0
"(26, 52)",1,0,0,1
"(27, 52)",1,0,1,0
"(28, 52)",1,1,0,1
"(29, 52)",0,0,1,1
"(30, 52)",1,1,1,0
"(1, 53)",1,1,0,0
"(2, 53)",0,1,0,1
"(3, 53)",1,0,1,0
"(4, 53)",1,0,0,1
"(5, 53)",0,1,1,0
"(6, 53)",0,1,0,1
"(7, 53)",1,1,1,1
"(8, 53)",0,1,1,0
"(9, 53)",0,1,0,0
"(10, 53)",1,1,0,1
"(11, 53)",0,1,1,1
"(12, 53)",1,0,1,0
"(13, 53)",1,1,0,0
"(14, 53)",0,0,0,1
"(15, 53)",1,1,1,0
"(16, 53)",1,1,0,1
"(17, 53)",1,0,1,1
"(18, 53)",0,1,1,1
"(19, 53)",1,0,1,1
"(20, 53)",0,1,1,0
"(21, 53)",1,0,0,0
"(22, 53)",1,1,0,1
"(23, 53)",0,1,1,1
"(24, 53)",1,0,1,0
"(25, 53)",1,1,0,0
"(26, 53)",1,1,0,0
"(27, 53)",0,1,0,1
"(28, 53)",1,1,1,0
"(29, 53)",1,0,0,1
"(30, 53)",1,1,1,0
"(1, 54)",1,1,0,1
"(2, 54)",0,0,1,1
"(3, 54)",1,1,1,0
"(4, 54)",1,1,0,0
"(5, 54)",1,0,0,1
"(6, 54)",0,0,1,1
"(7, 54)",0,1,1,1
"(8, 54)",0,0,1,1
"(9, 54)",1,0,1,0
"(10, 54)",0,1,0,1
"(11, 54)",0,0,1,1
"(12, 54)",1,1,1,1
"(13, 54)",0,1,1,1
"(14, 54)",1,0,1,0
"(15, 54)",0,1,0,1
"(16, 54)",1,1,1,0
"(17, 54)",1,1,0,0
"(18, 54)",1,0,0,0
"(19, 54)",1,1,0,0
"(20, 54)",0,0,0,1
"(21, 54)",0,1,1,1
"(22, 54)",1,1,1,1
"(23, 54)",0,0,1,0
"(24, 54)",1,1,0,0
"(25, 54)",0,1,0,1
"(26, 54)",0,1,1,0
"(27, 54)",1,0,0,1
"(28, 54)",1,1,1,1
"(29, 54)",1,1,1,0
"(30, 54)",0,1,0,0
"(1, 55)",1,1,0,0
"(2, 55)",1,0,0,1
"(3, 55)",0,1,1,0
"(4, 55)",1,1,0,0
"(5, 55)",1,1,0,1
"(6, 55)",0,0,1,1
"(7, 55)",0,0,1,1
"(8, 55)",1,0,1,0
"(9, 55)",0,1,0,1
"(10, 55)",1,0,1,0
"(11, 55)",0,0,0,1
"(12, 55)",0,1,1,1
"(13, 55)",1,0,1,1
"(14, 55)",0,1,1,1
"(15, 55)",0,0,1,1
"(16, 55)",0,1,1,1
"(17, 55)",0,1,1,1
"(18, 55)",1,1,1,0
"(19, 55)",0,1,0,1
"(20, 55)",1,0,1,1
"(21, 55)",1,0,1,0
"(22, 55)",0,1,0,1
"(23, 55)",1,0,1,0
"(24, 55)",0,1,0,1
"(25, 55)",1,0,1,0
"(26, 55)",1,0,0,1
"(27, 55)",1,1,1,0
"(28, 55)",1,1,0,0
"(29, 55)",0,1,0,1
"(30, 55)",1,0,1,0
"(1, 56)",1,1,0,0
"(2, 56)",1,1,0,1
"(3, 56)",0,0,1,1
"(4, 56)",0,1,1,1
"(5, 56)",1,1,1,0
"(6, 56)",0,0,0,1
"(7, 56)",1,0,1,0
"(8, 56)",0,1,0,1
"(9, 56)",1,0,1,0
"(10, 56)",1,1,0,1
"(11, 56)",1,0,1,0
"(12, 56)",1,0,0,1
"(13, 56)",0,1,1,0
"(14, 56)",1,0,0,1
"(15, 56)",1,0,1,0
"(16, 56)",1,0,0,1
"(17, 56)",1,0,1,1
"(18, 56)",0,1,1,0
"(19, 56)",1,0,0,1
"(20, 56)",1,1,1,0
"(21, 56)",1,1,0,1
"(22, 56)",1,0,1,1
"(23, 56)",0,1,1,1
"(24, 56)",0,0,1,1
"(25, 56)",0,1,1,1
"(26, 56)",0,1,1,0
"(27, 56)",0,1,0,0
"(28, 56)",1,1,0,0
"(29, 56)",1,0,0,1
"(30, 56)",0,1,1,0
"(1, 57)",1,1,0,1
"(2, 57)",0,1,1,0
"(3, 57)",1,0,0,1
"(4, 57)",1,0,1,0
"(5, 57)",0,1,0,1
"(6, 57)",1,0,1,0
"(7, 57)",1,1,0,1
"(8, 57)",1,0,1,1
"(9, 57)",0,1,1,1
"(10, 57)",1,1,1,0
"(11, 57)",1,1,0,0
"(12, 57)",1,1,0,1
"(13, 57)",1,0,1,1
"(14, 57)",0,1,1,0
"(15, 57)",0,1,0,1
"(16, 57)",0,1,1,0
"(17, 57)",0,1,0,1
"(18, 57)",1,0,1,1
"(19, 57)",0,1,1,0
"(20, 57)",1,1,0,0
"(21, 57)",1,1,0,0
"(22, 57)",0,1,0,1
"(23, 57)",0,0,1,1
"(24, 57)",1,0,1,1
"(25, 57)",0,0,1,1
"(26, 57)",0,0,1,1
"(27, 57)",1,0,1,1
"(28, 57)",0,1,1,1
"(29, 57)",0,1,1,1
"(30, 57)",1,0,1,0
"(1, 58)",0,1,0,1
"(2, 58)",0,0,1,1
"(3, 58)",0,1,1,0
"(4, 58)",0,1,0,1
"(5, 58)",1,0,1,0
"(6, 58)",1,1,0,1
"(7, 58)",1,1,1,0
"(8, 58)",0,1,0,1
"(9, 58)",1,0,1,0
"(10, 58)",1,1,0,0
"(11, 58)",1,1,0,0
"(12, 58)",0,1,0,0
"(13, 58)",1,1,0,1
"(14, 58)",0,0,1,1
"(15, 58)",1,0,1,0
"(16, 58)",0,0,0,1
"(17, 58)",0,0,1,1
"(18, 58)",1,1,1,1
"(19, 58)",1,0,1,0
"(20, 58)",1,1,0,1
"(21, 58)",1,1,1,1
"(22, 58)",1,0,1,0
"(23, 58)",1,0,0,1
"(24, 58)",1,1,1,0
"(25, 58)",1,0,0,1
"(26, 58)",0,0,1,1
"(27, 58)",0,1,1,1
"(28, 58)",1,0,1,1
"(29, 58)",1,0,1,1
"(30, 58)",0,1,1,0
"(1, 59)",1,0,0,1
"(2, 59)",0,0,1,1
"(3, 59)",0,0,1,1
"(4, 59)",1,0,1,0
"(5, 59)",0,1,0,1
"(6, 59)",1,1,1,0
"(7, 59)",1,1,0,1
