  cell  ,E,W,N,S
"(4, 30)",1,1,1,0
"(5, 30)",0,1,0,1
"(6, 30)",1,0,1,0
"(7, 30)",0,1,0,0
"(8, 30)",0,1,0,1
"(9, 30)",0,0,1,1
"(10, 30)",1,0,1,0
"(11, 30)",1,0,0,1
"(12, 30)",0,1,1,0
"(13, 30)",1,1,0,1
"(14, 30)",0,1,1,0
"(15, 30)",1,1,0,1
"(16, 30)",1,1,1,1
"(17, 30)",0,1,1,1
"(18, 30)",1,0,1,0
"(19, 30)",1,1,0,1
"(20, 30)",0,1,1,1
"(21, 30)",0,0,1,1
"(22, 30)",1,0,1,0
"(23, 30)",0,0,0,1
"(24, 30)",1,1,1,0
"(25, 30)",1,0,0,1
"(26, 30)",0,0,1,1
"(27, 30)",0,1,1,0
"(28, 30)",0,1,0,1
"(29, 30)",0,0,1,0
"(30, 30)",1,1,0,0
"(1, 31)",0,1,0,1
"(2, 31)",1,1,1,0
"(3, 31)",0,1,0,0
"(4, 31)",1,1,0,1
"(5, 31)",0,0,1,0
"(6, 31)",0,1,0,1
"(7, 31)",0,0,1,1
"(8, 31)",1,0,1,1
"(9, 31)",1,0,1,0
"(10, 31)",1,1,0,0
"(11, 31)",0,1,0,1
"(12, 31)",0,0,1,1
"(13, 31)",0,1,1,1
"(14, 31)",0,0,1,1
"(15, 31)",1,1,1,0
"(16, 31)",0,1,0,1
"(17, 31)",0,0,1,1
"(18, 31)",0,1,1,0
"(19, 31)",0,1,0,1
"(20, 31)",0,0,1,1
"(21, 31)",1,0,1,0
"(22, 31)",0,1,0,1
"(23, 31)",1,0,1,0
"(24, 31)",1,1,0,1
"(25, 31)",0,1,1,1
"(26, 31)",1,0,1,1
"(27, 31)",0,0,1,1
"(28, 31)",0,0,1,1
"(29, 31)",0,0,1,1
"(30, 31)",0,1,1,0
"(1, 32)",1,0,0,0
"(2, 32)",0,1,0,1
"(3, 32)",1,0,1,0
"(4, 32)",0,1,0,0
"(5, 32)",1,0,0,1
"(6, 32)",0,0,1,1
"(7, 32)",1,0,1,0
"(8, 32)",0,1,0,0
"(9, 32)",1,1,0,1
"(10, 32)",1,1,1,0
"(11, 32)",1,0,0,1
"(12, 32)",1,0,1,1
"(13, 32)",0,0,1,1
"(14, 32)",0,0,1,1
"(15, 32)",1,1,1,0
"(16, 32)",1,0,0,0
"(17, 32)",1,0,0,1
"(18, 32)",0,0,1,1
"(19, 32)",1,0,1,1
"(20, 32)",1,0,1,0
"(21, 32)",0,1,0,0
"(22, 32)",1,0,0,1
"(23, 32)",0,1,1,0
"(24, 32)",1,1,0,0
"(25, 32)",1,0,0,1
"(26, 32)",0,1,1,0
"(27, 32)",1,0,0,1
"(28, 32)",0,0,1,1
"(29, 32)",0,0,1,1
"(30, 32)",0,0,1,0
"(1, 33)",1,1,0,1
"(2, 33)",1,0,1,0
"(3, 33)",0,1,0,1
"(4, 33)",1,0,1,0
"(5, 33)",1,1,0,0
"(6, 33)",1,0,0,1
"(7, 33)",0,1,1,1
"(8, 33)",0,0,1,1
"(9, 33)",0,1,1,0
"(10, 33)",1,1,0,0
"(11, 33)",1,1,0,0
"(12, 33)",1,1,0,1
"(13, 33)",0,0,1,0
"(14, 33)",1,0,0,1
"(15, 33)",1,1,1,1
"(16, 33)",1,1,1,0
"(17, 33)",1,1,0,0
"(18, 33)",1,0,0,0
"(19, 33)",1,1,0,0
"(20, 33)",0,1,0,1
"(21, 33)",0,0,1,1
"(22, 33)",0,1,1,0
"(23, 33)",1,0,0,1
"(24, 33)",0,1,1,1
"(25, 33)",0,1,1,1
"(26, 33)",0,0,1,1
"(27, 33)",1,1,1,1
"(28, 33)",1,0,1,1
"(29, 33)",0,0,1,1
"(30, 33)",1,0,1,0
"(1, 34)",1,1,0,0
"(2, 34)",0,1,0,1
"(3, 34)",1,0,1,1
"(4, 34)",0,1,1,1
"(5, 34)",0,1,1,0
"(6, 34)",1,1,0,0
"(7, 34)",1,0,0,0
"(8, 34)",1,0,0,1
"(9, 34)",0,0,1,1
"(10, 34)",0,1,1,0
"(11, 34)",1,1,0,0
"(12, 34)",0,1,0,1
"(13, 34)",0,0,1,1
"(14, 34)",1,1,1,0
"(15, 34)",1,1,0,0
"(16, 34)",0,1,0,0
"(17, 34)",1,1,0,0
"(18, 34)",1,1,0,0
"(19, 34)",1,1,0,0
"(20, 34)",1,0,0,1
"(21, 34)",0,0,1,1
"(22, 34)",0,0,1,1
"(23, 34)",0,1,1,1
"(24, 34)",1,0,1,0
"(25, 34)",1,0,0,1
"(26, 34)",0,0,1,1
"(27, 34)",0,1,1,0
"(28, 34)",1,1,0,0
"(29, 34)",1,0,0,1
"(30, 34)",0,1,1,0
"(1, 35)",1,1,0,0
"(2, 35)",1,0,0,0
"(3, 35)",0,1,0,1
"(4, 35)",0,0,1,1
"(5, 35)",1,0,1,0
"(6, 35)",0,1,0,1
"(7, 35)",1,1,1,0
"(8, 35)",1,1,0,1
"(9, 35)",0,0,1,1
"(10, 35)",1,0,1,0
"(11, 35)",1,1,0,0
"(12, 35)",1,0,0,1
"(13, 35)",1,0,1,0
"(14, 35)",1,1,0,0
"(15, 35)",0,1,0,1
"(16, 35)",1,0,1,1
"(17, 35)",0,1,1,0
"(18, 35)",1,1,0,0
"(19, 35)",0,1,0,1
"(20, 35)",0,1,1,0
"(21, 35)",1,0,0,1
"(22, 35)",0,0,1,1
"(23, 35)",0,0,1,1
"(24, 35)",0,1,1,0
"(25, 35)",0,1,0,0
"(26, 35)",1,0,0,1
"(27, 35)",0,0,1,1
"(28, 35)",0,1,1,0
"(29, 35)",0,1,0,1
"(30, 35)",1,0,1,0
"(1, 36)",1,1,0,0
"(2, 36)",1,1,0,0
"(3, 36)",1,0,0,1
"(4, 36)",0,0,1,1
"(5, 36)",0,1,1,0
"(6, 36)",1,0,0,0
"(7, 36)",1,1,0,0
"(8, 36)",0,1,0,1
"(9, 36)",1,0,1,0
"(10, 36)",1,1,0,0
"(11, 36)",0,1,0,1
"(12, 36)",1,1,1,0
"(13, 36)",1,1,0,0
"(14, 36)",0,1,0,1
"(15, 36)",0,0,1,1
"(16, 36)",0,1,1,1
"(17, 36)",0,0,1,1
"(18, 36)",0,1,1,1
"(19, 36)",0,0,1,1
"(20, 36)",1,0,1,0
"(21, 36)",0,1,0,1
"(22, 36)",0,0,1,1
"(23, 36)",0,0,1,1
"(24, 36)",0,0,1,1
"(25, 36)",1,0,1,0
"(26, 36)",1,1,0,0
"(27, 36)",1,0,0,0
"(28, 36)",1,0,0,1
"(29, 36)",1,0,1,1
"(30, 36)",1,1,1,0
"(1, 37)",1,1,0,0
"(2, 37)",1,1,0,0
"(3, 37)",1,1,0,0
"(4, 37)",1,0,0,1
"(5, 37)",0,0,1,1
"(6, 37)",1,1,1,0
"(7, 37)",0,1,0,1
"(8, 37)",0,0,1,1
"(9, 37)",1,1,1,0
"(10, 37)",0,1,0,1
"(11, 37)",0,0,1,1
"(12, 37)",0,1,1,1
"(13, 37)",0,1,1,1
"(14, 37)",1,0,1,1
"(15, 37)",1,0,1,0
"(16, 37)",0,0,0,1
"(17, 37)",0,0,1,1
"(18, 37)",1,0,1,1
"(19, 37)",0,0,1,0
"(20, 37)",0,1,0,1
"(21, 37)",0,0,1,1
"(22, 37)",0,0,1,1
"(23, 37)",1,0,1,0
"(24, 37)",1,0,0,0
"(25, 37)",1,1,0,1
"(26, 37)",1,1,1,1
"(27, 37)",0,1,1,1
"(28, 37)",0,1,1,0
"(29, 37)",1,1,0,0
"(30, 37)",1,1,0,0
"(1, 38)",1,1,0,0
"(2, 38)",1,1,0,1
"(3, 38)",0,1,1,1
"(4, 38)",0,1,1,0
"(5, 38)",1,0,0,1
"(6, 38)",0,1,1,0
"(7, 38)",1,0,0,1
"(8, 38)",1,0,1,0
"(9, 38)",1,1,0,0
"(10, 38)",1,0,0,1
"(11, 38)",0,0,1,1
"(12, 38)",0,0,1,1
"(13, 38)",1,0,1,0
"(14, 38)",1,1,0,0
"(15, 38)",1,1,0,1
"(16, 38)",0,0,1,1
"(17, 38)",0,0,1,1
"(18, 38)",1,1,1,0
"(19, 38)",1,0,0,1
"(20, 38)",1,0,1,1
"(21, 38)",0,0,1,1
"(22, 38)",0,0,1,0
"(23, 38)",0,1,0,1
"(24, 38)",1,1,1,0
"(25, 38)",1,1,0,0
"(26, 38)",0,1,0,1
"(27, 38)",1,0,1,0
"(28, 38)",1,0,0,1
"(29, 38)",1,1,1,0
"(30, 38)",1,1,0,0
"(1, 39)",1,1,0,1
"(2, 39)",0,1,1,1
"(3, 39)",1,0,1,0
"(4, 39)",0,0,0,1
"(5, 39)",0,1,1,1
"(6, 39)",1,0,1,0
"(7, 39)",0,1,0,0
"(8, 39)",1,1,0,0
"(9, 39)",0,1,0,1
"(10, 39)",0,1,1,0
"(11, 39)",1,0,0,1
"(12, 39)",0,0,1,1
"(13, 39)",0,1,1,0
"(14, 39)",1,1,0,1
"(15, 39)",1,1,1,1
"(16, 39)",1,0,1,0
"(17, 39)",1,0,0,1
"(18, 39)",1,1,1,0
"(19, 39)",1,1,0,0
"(20, 39)",0,1,0,1
"(21, 39)",1,0,1,1
"(22, 39)",1,0,1,1
"(23, 39)",1,0,1,0
"(24, 39)",1,1,0,0
"(25, 39)",1,1,0,0
"(26, 39)",1,0,0,1
"(27, 39)",0,1,1,0
"(28, 39)",1,1,0,0
"(29, 39)",0,1,0,0
"(30, 39)",1,1,0,0
"(1, 40)",1,1,0,0
"(2, 40)",1,0,0,0
"(3, 40)",0,1,0,1
"(4, 40)",1,0,1,0
"(5, 40)",1,0,0,1
"(6, 40)",0,1,1,0
"(7, 40)",1,0,0,1
"(8, 40)",0,1,1,1
"(9, 40)",0,0,1,1
"(10, 40)",1,0,1,0
"(11, 40)",0,1,0,1
"(12, 40)",0,0,1,1
"(13, 40)",1,0,1,0
"(14, 40)",0,1,0,0
"(15, 40)",1,1,0,0
"(16, 40)",0,1,0,1
"(17, 40)",1,1,1,0
"(18, 40)",1,1,0,1
"(19, 40)",0,1,1,0
"(20, 40)",1,0,0,1
"(21, 40)",1,1,1,0
"(22, 40)",1,1,0,0
"(23, 40)",1,1,0,0
"(24, 40)",1,1,0,1
"(25, 40)",0,1,1,1
"(26, 40)",0,1,1,1
"(27, 40)",0,0,1,1
"(28, 40)",1,1,1,1
"(29, 40)",1,0,1,1
"(30, 40)",0,1,1,0
"(1, 41)",1,1,0,0
"(2, 41)",1,1,0,1
"(3, 41)",0,0,1,0
"(4, 41)",1,1,0,0
"(5, 41)",0,1,0,1
"(6, 41)",0,0,1,1
"(7, 41)",0,1,1,0
"(8, 41)",0,0,0,1
"(9, 41)",1,0,1,0
"(10, 41)",1,1,0,0
"(11, 41)",1,0,0,1
"(12, 41)",0,0,1,0
"(13, 41)",0,1,0,1
"(14, 41)",1,0,1,1
"(15, 41)",0,1,1,1
"(16, 41)",1,0,1,1
"(17, 41)",0,1,1,0
"(18, 41)",0,1,0,1
"(19, 41)",1,0,1,0
"(20, 41)",1,1,0,0
"(21, 41)",0,1,0,0
"(22, 41)",1,1,0,0
"(23, 41)",0,1,0,1
"(24, 41)",0,1,1,0
"(25, 41)",1,0,0,1
"(26, 41)",1,0,1,1
"(27, 41)",1,0,1,0
"(28, 41)",1,1,0,0
"(29, 41)",0,1,0,1
"(30, 41)",1,0,1,0
"(1, 42)",1,1,0,1
"(2, 42)",0,1,1,0
"(3, 42)",1,0,0,1
"(4, 42)",0,1,1,0
"(5, 42)",1,0,0,1
"(6, 42)",0,0,1,1
"(7, 42)",1,0,1,0
"(8, 42)",1,0,0,1
"(9, 42)",0,1,1,0
"(10, 42)",1,1,0,0
"(11, 42)",1,1,0,1
"(12, 42)",1,0,1,1
"(13, 42)",1,0,1,0
"(14, 42)",0,1,0,1
"(15, 42)",1,0,1,1
"(16, 42)",1,1,1,1
"(17, 42)",0,0,1,1
"(18, 42)",0,0,1,1
"(19, 42)",1,1,1,0
"(20, 42)",1,1,0,1
"(21, 42)",1,0,1,0
"(22, 42)",0,1,0,1
"(23, 42)",1,0,1,0
"(24, 42)",1,0,0,1
"(25, 42)",0,1,1,0
"(26, 42)",1,1,0,0
"(27, 42)",0,1,0,1
"(28, 42)",0,1,1,1
"(29, 42)",0,0,1,1
"(30, 42)",1,1,1,0
"(1, 43)",1,1,0,0
"(2, 43)",1,0,0,1
"(3, 43)",0,1,1,0
"(4, 43)",1,0,0,1
"(5, 43)",1,1,1,0
"(6, 43)",0,0,0,1
"(7, 43)",0,1,1,1
"(8, 43)",0,1,1,0
"(9, 43)",1,0,0,1
"(10, 43)",0,1,1,0
"(11, 43)",0,1,0,0
"(12, 43)",1,1,0,0
"(13, 43)",0,1,0,1
"(14, 43)",1,0,1,0
"(15, 43)",1,1,0,0
"(16, 43)",0,1,0,1
"(17, 43)",0,0,1,1
"(18, 43)",1,0,1,1
"(19, 43)",1,1,1,1
"(20, 43)",1,1,1,0
"(21, 43)",1,1,0,1
"(22, 43)",0,0,1,1
"(23, 43)",0,1,1,0
"(24, 43)",1,1,0,0
"(25, 43)",0,0,0,1
"(26, 43)",1,1,1,0
"(27, 43)",1,0,0,1
"(28, 43)",1,0,1,0
"(29, 43)",1,0,0,1
"(30, 43)",0,1,1,0
"(1, 44)",1,1,0,0
"(2, 44)",0,1,0,1
"(3, 44)",1,0,1,0
"(4, 44)",0,1,0,0
"(5, 44)",0,1,0,1
"(6, 44)",1,0,1,1
"(7, 44)",0,0,1,1
"(8, 44)",0,0,1,1
"(9, 44)",0,1,1,1
"(10, 44)",1,0,1,1
"(11, 44)",1,0,1,1
"(12, 44)",0,1,1,0
"(13, 44)",1,0,0,1
"(14, 44)",0,1,1,0
"(15, 44)",1,1,0,0
"(16, 44)",0,0,0,1
"(17, 44)",1,0,1,1
"(18, 44)",0,1,1,0
"(19, 44)",1,1,0,0
"(20, 44)",1,1,0,0
"(21, 44)",0,1,0,1
"(22, 44)",1,0,1,0
"(23, 44)",1,0,0,1
"(24, 44)",1,1,1,1
"(25, 44)",1,0,1,0
"(26, 44)",1,1,0,0
"(27, 44)",1,1,0,0
"(28, 44)",1,1,0,0
"(29, 44)",1,1,0,0
"(30, 44)",1,0,0,0
"(1, 45)",0,1,0,1
"(2, 45)",0,0,1,0
"(3, 45)",0,1,0,1
"(4, 45)",0,0,1,1
"(5, 45)",1,0,1,0
"(6, 45)",0,1,0,1
"(7, 45)",0,0,1,0
"(8, 45)",1,0,0,1
"(9, 45)",0,0,1,1
"(10, 45)",1,1,1,0
"(11, 45)",1,1,0,1
"(12, 45)",0,0,1,1
"(13, 45)",0,1,1,0
"(14, 45)",1,0,0,0
"(15, 45)",0,1,0,1
"(16, 45)",1,0,1,0
"(17, 45)",0,1,0,1
"(18, 45)",0,0,1,0
"(19, 45)",1,1,0,1
"(20, 45)",1,1,1,0
"(21, 45)",1,0,0,1
"(22, 45)",0,1,1,1
"(23, 45)",1,1,1,0
"(24, 45)",0,1,0,0
"(25, 45)",1,1,0,0
"(26, 45)",1,1,0,0
"(27, 45)",1,1,0,0
"(28, 45)",0,1,0,1
"(29, 45)",0,1,1,1
"(30, 45)",1,1,1,0
"(1, 46)",1,0,0,1
"(2, 46)",0,0,1,1
"(3, 46)",1,0,1,0
"(4, 46)",1,0,0,1
"(5, 46)",0,1,1,0
"(6, 46)",1,0,0,1
"(7, 46)",1,0,1,0
"(8, 46)",1,1,0,0
"(9, 46)",1,0,0,1
"(10, 46)",0,1,1,0
"(11, 46)",0,1,0,1
"(12, 46)",0,0,1,1
"(13, 46)",1,0,1,0
"(14, 46)",1,1,0,1
"(15, 46)",1,0,1,0
"(16, 46)",0,1,0,1
"(17, 46)",1,0,1,0
"(18, 46)",1,0,0,1
"(19, 46)",0,1,1,0
"(20, 46)",0,1,0,1
"(21, 46)",1,1,1,0
"(22, 46)",1,0,0,1
"(23, 46)",0,1,1,0
"(24, 46)",1,0,0,1
"(25, 46)",0,1,1,0
"(26, 46)",1,1,0,0
"(27, 46)",1,1,0,0
"(28, 46)",1,0,0,1
"(29, 46)",0,0,1,1
"(30, 46)",0,1,1,0
"(1, 47)",1,1,0,1
"(2, 47)",0,0,1,1
"(3, 47)",0,1,1,1
"(4, 47)",0,1,1,0
"(5, 47)",1,0,0,1
"(6, 47)",0,1,1,0
"(7, 47)",0,1,0,1
"(8, 47)",0,1,1,1
"(9, 47)",0,1,1,1
"(10, 47)",1,0,1,0
"(11, 47)",0,0,0,1
"(12, 47)",1,0,1,1
"(13, 47)",1,1,1,0
"(14, 47)",1,1,0,0
"(15, 47)",1,1,0,1
"(16, 47)",0,0,1,0
"(17, 47)",1,1,0,0
"(18, 47)",1,1,0,0
"(19, 47)",0,0,0,1
"(20, 47)",1,0,1,1
"(21, 47)",0,1,1,0
"(22, 47)",1,1,0,1
"(23, 47)",0,0,1,0
"(24, 47)",1,1,0,0
"(25, 47)",1,0,0,1
"(26, 47)",1,1,1,0
"(27, 47)",1,1,0,0
"(28, 47)",1,1,0,1
"(29, 47)",0,0,1,1
"(30, 47)",1,0,1,0
"(1, 48)",0,1,0,1
"(2, 48)",1,0,1,0
"(3, 48)",1,0,0,1
"(4, 48)",0,0,1,1
"(5, 48)",0,1,1,0
"(6, 48)",0,0,0,1
"(7, 48)",0,0,1,1
"(8, 48)",1,0,1,1
"(9, 48)",1,0,1,0
"(10, 48)",1,1,0,0
"(11, 48)",1,0,0,1
"(12, 48)",1,1,1,0
"(13, 48)",0,1,0,1
"(14, 48)",0,1,1,0
"(15, 48)",1,1,0,0
"(16, 48)",1,0,0,1
"(17, 48)",0,1,1,0
"(18, 48)",0,1,0,1
"(19, 48)",1,0,1,0
"(20, 48)",1,1,0,0
"(21, 48)",1,0,0,1
"(22, 48)",1,1,1,1
"(23, 48)",0,0,1,1
"(24, 48)",0,1,1,0
"(25, 48)",1,1,0,0
"(26, 48)",0,1,0,1
"(27, 48)",0,1,1,0
"(28, 48)",1,1,0,1
"(29, 48)",0,0,1,1
"(30, 48)",1,1,1,0
"(1, 49)",1,0,0,1
"(2, 49)",0,1,1,0
"(3, 49)",1,1,0,1
"(4, 49)",0,0,1,1
"(5, 49)",0,0,1,1
"(6, 49)",0,0,1,1
"(7, 49)",0,0,1,1
"(8, 49)",0,1,1,0
"(9, 49)",1,1,0,0
"(10, 49)",1,1,0,0
"(11, 49)",1,1,0,0
"(12, 49)",1,1,0,0
"(13, 49)",1,0,0,1
"(14, 49)",1,0,1,1
"(15, 49)",0,1,1,0
"(16, 49)",1,1,0,0
"(17, 49)",1,0,0,1
"(18, 49)",0,0,1,1
"(19, 49)",0,1,1,0
"(20, 49)",0,1,0,1
"(21, 49)",1,1,1,0
"(22, 49)",0,1,0,1
"(23, 49)",1,0,1,0
"(24, 49)",1,0,0,0
"(25, 49)",1,1,0,0
"(26, 49)",1,0,0,1
"(27, 49)",0,0,1,1
"(28, 49)",1,1,1,0
"(29, 49)",1,0,0,1
"(30, 49)",0,1,1,0
"(1, 50)",0,1,0,1
"(2, 50)",0,0,1,1
"(3, 50)",0,1,1,1
"(4, 50)",0,0,1,1
"(5, 50)",0,0,1,1
"(6, 50)",0,0,1,1
"(7, 50)",0,0,1,1
"(8, 50)",0,0,1,1
"(9, 50)",0,1,1,0
"(10, 50)",0,1,0,1
"(11, 50)",0,1,1,1
"(12, 50)",0,1,1,1
"(13, 50)",0,1,1,0
"(14, 50)",0,1,0,1
"(15, 50)",0,0,1,1
"(16, 50)",0,1,1,1
"(17, 50)",0,1,1,0
"(18, 50)",0,0,0,1
"(19, 50)",0,0,1,1
"(20, 50)",0,0,1,1
"(21, 50)",0,1,1,1
"(22, 50)",0,0,1,1
"(23, 50)",0,1,1,1
"(24, 50)",0,1,1,1
"(25, 50)",0,1,1,1
"(26, 50)",0,1,1,1
"(27, 50)",0,0,1,1
"(28, 50)",0,1,1,1
"(29, 50)",0,1,1,1
"(30, 50)",0,0,1,0
